strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound
hybrid-reverse,1,helsgaun,1,19094,19094
hybrid-reverse,2,helsgaun,2,19137,19137
hybrid-reverse,3,helsgaun,3,19219.399999999998,19219.399999999998
hybrid-reverse,4,helsgaun,4,19368.799999999999,19368.799999999999
hybrid-reverse,5,helsgaun,5,19550.800000000003,19550.800000000003
hybrid-reverse,6,helsgaun,6,19811.599999999995,19811.599999999995
hybrid-reverse,7,helsgaun,7,19998,19998
hybrid-reverse,8,helsgaun,8,19649,19998
hybrid-reverse,9,helsgaun,9,19882.399999999994,19998
hybrid-reverse,10,helsgaun,10,19954.599999999999,19998
hybrid-reverse,11,helsgaun,11,19931,19998
hybrid-reverse,12,helsgaun,12,20174.200000000001,20174.200000000001
hybrid-reverse,13,helsgaun,13,19900.399999999998,20174.200000000001
hybrid-reverse,14,helsgaun,14,20089.400000000001,20174.200000000001
hybrid-reverse,15,helsgaun,15,19799.200000000001,20174.200000000001
hybrid-reverse,16,helsgaun,16,20089.399999999994,20174.200000000001
hybrid-reverse,17,helsgaun,17,19920.399999999994,20174.200000000001
hybrid-reverse,18,helsgaun,18,19862.800000000003,20174.200000000001
hybrid-reverse,19,helsgaun,19,20131,20174.200000000001
hybrid-reverse,20,helsgaun,20,19900.600000000006,20174.200000000001
hybrid-reverse,21,helsgaun,21,20019.000000000004,20174.200000000001
hybrid-reverse,22,helsgaun,22,20108.600000000002,20174.200000000001
hybrid-reverse,23,helsgaun,23,19692.400000000005,20174.200000000001
hybrid-reverse,24,helsgaun,24,20049.799999999999,20174.200000000001
hybrid-reverse,25,helsgaun,25,19852.600000000009,20174.200000000001
hybrid-reverse,26,helsgaun,26,20029.799999999996,20174.200000000001
hybrid-reverse,27,helsgaun,27,20091,20174.200000000001
hybrid-reverse,28,helsgaun,28,19926.400000000005,20174.200000000001
hybrid-reverse,29,helsgaun,29,20192.000000000007,20192.000000000007
hybrid-reverse,30,helsgaun,30,20038.199999999997,20192.000000000007
hybrid-reverse,31,helsgaun,31,20172.199999999997,20192.000000000007
hybrid-reverse,32,helsgaun,32,20161.800000000007,20192.000000000007
