strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound
hybrid-reverse,1,helsgaun,1,2252,2252
hybrid-reverse,2,helsgaun,2,2260,2260
hybrid-reverse,3,helsgaun,3,2276,2276
hybrid-reverse,4,helsgaun,4,2308,2308
hybrid-reverse,5,helsgaun,5,2362,2362
hybrid-reverse,6,helsgaun,6,2425.3999999999996,2425.3999999999996
hybrid-reverse,7,helsgaun,7,2489.5999999999995,2489.5999999999995
hybrid-reverse,8,helsgaun,8,2392.4000000000001,2489.5999999999995
hybrid-reverse,9,helsgaun,9,2429.5999999999999,2489.5999999999995
hybrid-reverse,10,helsgaun,10,2437.1999999999994,2489.5999999999995
hybrid-reverse,11,helsgaun,11,2293.0000000000005,2489.5999999999995
hybrid-reverse,12,helsgaun,12,2491.3999999999996,2491.3999999999996
hybrid-reverse,13,helsgaun,13,2563.1999999999998,2563.1999999999998
hybrid-reverse,14,helsgaun,14,2642.4000000000001,2642.4000000000001
hybrid-reverse,15,helsgaun,15,2640.5999999999999,2642.4000000000001
hybrid-reverse,16,helsgaun,16,2662.0000000000005,2662.0000000000005
hybrid-reverse,17,helsgaun,17,2684.3999999999996,2684.3999999999996
hybrid-reverse,18,helsgaun,18,2680,2684.3999999999996
hybrid-reverse,19,helsgaun,19,2698.6000000000004,2698.6000000000004
hybrid-reverse,20,helsgaun,20,2685.9999999999995,2698.6000000000004
hybrid-reverse,21,helsgaun,21,2690.4000000000001,2698.6000000000004
hybrid-reverse,22,helsgaun,22,2700,2700
hybrid-reverse,23,polyak,1,2700,2700
hybrid-reverse,24,polyak,2,2702.5000000000005,2702.5000000000005
hybrid-reverse,25,polyak,3,2705.2000000000007,2705.2000000000007
hybrid-reverse,26,polyak,4,2704.9000000000005,2705.2000000000007
hybrid-reverse,27,polyak,5,2706.4499999999994,2706.4499999999994
hybrid-reverse,28,polyak,6,2706.8499999999985,2706.8499999999985
hybrid-reverse,29,polyak,7,2706.9999999999995,2706.9999999999995
