run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.08174189552664757,10628.0,10602.983665769503,10628.0,10628.0,10628.0,0.0,53,21,27,17,1,1080,1037,48,14,75,0.000256978,1,1128,89,1.925e-05,0.005781017,0,0,0,0,0,0,0.0,0.0,64,0.007603355,0,1,38,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,68,0.000635006,0.0,0,0,0,6.404899999999998e-05
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.06481322832405567,1610.0,1607.9799999981672,1610.0,1610.0,1610.0,0.0,3,2,1,2,1,377,370,29,24,10,0.000125153,1,406,34,1.2953e-05,0.001415116,0,0,0,0,0,0,0.0,0.0,64,0.002328379,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,8.345e-06
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.04713159240782261,2020.0,2013.3002809125421,2020.0,2020.0,2020.0,0.0,7,3,4,3,1,377,358,29,17,26,0.000139133,1,406,43,1.3473e-05,0.001338164,0,0,0,0,0,0,0.0,0.0,64,0.002311569,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0.000110111,0.0,0,0,0,1.6533000000000002e-05
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.02357211336493492,7542.0,7541.999999973971,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.008758105,0,0,0,0,0,0,0.0,0.0,1,0.000200732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,117430.63,118282.0,118282.0,117430.63,0.007197798481594794,18837448,8850000,,,1,7874,6991,127,6,1004,0.000822674,1,8001,1010,5.9701e-05,0.102908869,0,,,,,,,,,0.028166494,,,,,,,,,,,,,,,,,,,,1625.245003,16.58152816,,,,117.0128281
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.06337201222777367,25395.0,25354.239999786165,25395.0,25395.0,25395.0,0.0,13,5,8,1,1,1595,1539,58,23,87,0.000323347,1,1653,110,3.2005e-05,0.014255794,0,0,0,0,0,0,0.0,0.0,64,0.009494997,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0.00019954100000000002,0.0,0,0,0,6.9802e-05
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.323738357052207,1950.0,1949.6660590678675,1950.0,1950.0,1950.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.05740208,0,0,0,0,0,0,0.0,0.0,64,0.055769601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.026038115844130516,3323.0,3322.999999998899,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000163313,0,0,0,0,0,0,0.0,0.0,1,1.9056e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,43.20911649800837,6110.0,6074.619999904337,6110.0,6110.0,6110.0,0.0,463159,198649,292878,2139,1,8255,7816,130,14,555,0.000970904,1,8385,569,7.5094e-05,0.34092613099999997,12,0,0,0,0,0,0.0,0.0,64,0.029924492,0,1,392591,195199,0,0,0,0,0,0,0,0,0,0,0,0,197392,0,737513,39.11380484499963,0.11876857699999993,0,0,0,2.7168691789999775
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,43.11424918472767,6528.0,6486.5499998695095,6528.0,6528.0,6528.0,0.0,344123,156512,213261,891,1,11025,10518,150,4,653,0.001224526,1,11175,657,8.0944e-05,0.340159633,12,0,0,0,0,0,0.0,0.0,64,0.040967167,0,1,304306,148991,0,0,0,0,0,0,0,0,0,0,0,0,155315,0,556332,39.35258297599986,0.12802053900000002,0,0,0,2.416835941000004
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,14572.88,15780.0,15780.0,14572.88,0.0764968314321927,8128961,3360000,,,1,19305,1075,198,0,18428,0.001735273,1,19503,18428,0.00036436,0.448002323,0,,,,,,,,,0.068982067,,,,,,,,,,,,,,,,,,,,1565.451826,70.84317293,,,,111.9325621
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.0530849676579237,699.0,696.959999997658,699.0,699.0,699.0,0.0,12,6,6,11,1,819,796,42,27,35,0.000223579,1,861,62,2.393e-05,0.004609147,0,0,0,0,0,0,0.0,0.0,64,0.005638379,0,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0.000175788,0.0,0,0,0,4.1119e-05
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.0397180300205946,6656.0,6655.999999981781,6656.0,6656.0,6656.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.002414645,0,0,0,0,0,0,0.0,0.0,1,0.000118766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.00035-7b8089f8c517,GAPMST-P32-LKH-gc0.00035,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,0.1375683732330799,629.0,627.3329762117957,629.0,629.0,629.0,0.0,758,497,357,889,1,4949,4875,101,47,123,0.000493123,1,5050,170,3.6981e-05,0.049008598,0,0,0,0,0,0,0.0,0.0,64,0.016912042,0,1,649,153,0,0,0,0,0,0,0,0,0,0,0,0,496,0,745,0.013123799999999994,0.0,0,0,0,0.0012816310000000027
