instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P32:status,P32:successful_repeats,P32:result,P33>1%:status,P33>1%:successful_repeats,P33>1%:result,result_match,P32:matches_reference,P33>1%:matches_reference,P32:wall_vs_Concorde_relative_change,P33>1%:wall_vs_Concorde_relative_change,P32:wall_seconds,P33>1%:wall_seconds,relative_change:wall_seconds,P32:branches,P33>1%:branches,relative_change:branches,P32:nodes_expanded,P33>1%:nodes_expanded,P32:pruned_by_bound,P33>1%:pruned_by_bound,P32:pruned_infeasible,P33>1%:pruned_infeasible,P32:root_potential_iterations,P33>1%:root_potential_iterations,P32:search_node_potential_update_candidates,P33>1%:search_node_potential_update_candidates,P32:search_node_potential_updates_triggered,P33>1%:search_node_potential_updates_triggered,P32:search_node_potential_updates_skipped_total,P33>1%:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,P32:search_node_potential_iterations,P33>1%:search_node_potential_iterations,P32:search_node_potential_updates_skipped_budget_exhausted,P33>1%:search_node_potential_updates_skipped_budget_exhausted,P32:search_node_potential_updates_skipped_depth_interval,P33>1%:search_node_potential_updates_skipped_depth_interval,P32:search_node_potential_updates_skipped_gap_above_maximum,P33>1%:search_node_potential_updates_skipped_gap_above_maximum,P32:search_node_potential_updates_skipped_gap_below_minimum,P33>1%:search_node_potential_updates_skipped_gap_below_minimum,P32:search_node_potential_updates_skipped_invalid_state,P33>1%:search_node_potential_updates_skipped_invalid_state,P32:search_node_potential_updates_skipped_numerically_unsafe,P33>1%:search_node_potential_updates_skipped_numerically_unsafe,P32:search_node_potential_updates_skipped_strategy_none,P33>1%:search_node_potential_updates_skipped_strategy_none,P32:search_node_potential_updates_skipped_update_depth_zero,P33>1%:search_node_potential_updates_skipped_update_depth_zero,P32:search_node_potential_updates_skipped_zero_iteration_limit,P33>1%:search_node_potential_updates_skipped_zero_iteration_limit,P32:search_node_potential_updates_skipped_zero_violation,P33>1%:search_node_potential_updates_skipped_zero_violation
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,5.701447384056891,23.255769608694717,0.2606097925454378,0.9432725086808205,2.6194822131112327,454.0,229756.0,505.0704845814978,135.0,180516.0,328.0,134299.0,0.0,8.0,364.0,364.0,304.0,180515.0,295.0,14.0,9.0,180501.0,20054.666666666668,5287.0,448.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,180500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,-0.40002944279820307,0.13602282132770593,0.017687518149614334,0.033490683883428574,0.8934642836908591,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,ok,1,6942.0,True,True,True,112.01531218836858,999.8590077471562,18.070503670722246,160.03164547495544,7.855959324157524,12407.0,33477059.0,2697.239622793584,3833.0,23949082.0,8620.0,19284144.0,0.0,0.0,400.0,400.0,11445.0,23949081.0,11321.0,30.0,124.0,23949051.0,193136.50806451612,179449.0,960.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,23949045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,207.6456273205473,596.892906006403,70.11544584855437,200.92214829847217,1.8655903969070282,51113.0,22111856.0,431.60728190479915,17260.0,15925591.0,34040.0,12764681.0,0.0,317730.0,400.0,800.0,47121.0,15925589.0,47117.0,69.0,4.0,15925520.0,3981379.0,768553.0,2208.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15925515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,-0.16739789131891636,1.547993063071115,0.015113769099116325,0.04625231958925724,2.0602769756461035,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,-0.10659820555259258,2.835152774689068,0.007610063999891281,0.03266812115907669,3.2927524866470756,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,0.05294187035394504,1.5887543172529863,0.01428210735321045,0.035113872960209846,1.4585918654586125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,2.421143077531925,7.010184085875821,0.2632349580526352,0.6163321509957314,1.3413765236777273,1203.0,252439.0,208.84123025768912,405.0,176186.0,800.0,147965.0,0.0,1085.0,334.0,334.0,1124.0,176206.0,1117.0,132.0,7.0,176074.0,25152.428571428572,17868.0,3809.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,176073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,15.163015358017685,28.37233817462743,3.2561134677380323,5.917192045599222,0.817256095104633,5119.0,1626050.0,316.649931627271,1765.0,1140674.0,3384.0,955102.0,0.0,3416.0,319.0,684.0,4732.0,1140672.0,4731.0,44.0,1.0,1140628.0,1140627.0,78352.0,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.17955172171916423,0.700684952202097,0.03686647303402424,0.05315430834889412,0.4418061716898647,18.0,44.0,1.4444444444444446,7.0,36.0,11.0,19.0,1.0,14.0,100.0,100.0,13.0,35.0,13.0,0.0,0.0,35.0,,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,1134.1473085981813,2201.99971510766,105.61777054145932,204.97420612350106,0.940717031543856,406666.0,53358391.0,130.2093732940546,74929.0,38306166.0,331874.0,31453325.0,0.0,1277.0,320.0,649.0,384981.0,38306181.0,323504.0,579.0,61477.0,38305602.0,622.0883419815541,1648233.0,18284.0,0.0,0.0,0.0,0.0,61476.0,0.0,0.0,38305601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,ok,1,22141.0,True,True,True,142.9339148509698,6228.44168529863,26.3919495921582,1142.2402504365891,42.279873904275014,29185.0,315734708.0,10817.389857803666,9814.0,225004712.0,19473.0,184715670.0,0.0,540133.0,372.0,745.0,27449.0,225004710.0,27443.0,97.0,6.0,225004613.0,37500767.833333336,459387.0,3104.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,225004613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,143.19338205892296,385.0512235273523,17.192988101392984,46.031059108674526,1.6773158241728248,22282.0,12830193.0,574.8097567543308,6636.0,9387107.0,15700.0,7415304.0,0.0,2734.0,301.0,618.0,20676.0,9387106.0,20664.0,170.0,12.0,9386936.0,782243.6666666666,306097.0,5434.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,9386934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,107.28839825732489,177.11502453494214,15.256532818078995,25.094264583662152,0.6448209355880283,16514.0,6388200.0,385.83541237737677,5333.0,4387581.0,11243.0,3824577.0,0.0,160.0,378.0,778.0,15624.0,4387581.0,15331.0,135.0,293.0,4387446.0,14973.21843003413,248604.0,4277.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,4387435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,2.04037565759554,1.3932067979848006,0.24557560123503208,0.1933028232306242,-0.21285819007067963,81.0,360.0,3.4444444444444446,26.0,231.0,55.0,215.0,0.0,2.0,333.0,333.0,51.0,230.0,51.0,1.0,0.0,229.0,,779.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,9.747438428342111,2.8321566753710674,4.710256366059184,1.679510936141014,-0.643435344996695,3749.0,236436.0,62.066417711389704,1387.0,176703.0,2374.0,138024.0,0.0,16.0,341.0,341.0,3497.0,176702.0,3497.0,37.0,0.0,176665.0,,59072.0,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,ok,1,58537.0,ok,1,58537.0,True,True,True,1190.2384268469175,2000.4873840919238,297.6144673358649,500.0439779907465,0.6801736235034406,175447.0,30259466.0,171.4706948537165,75900.0,22675624.0,107786.0,17404178.0,30.0,825178.0,400.0,400.0,152770.0,22675623.0,152750.0,236.0,20.0,22675387.0,1133768.35,3157180.0,7552.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,22675387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,ok,1,108159.0,True,True,True,3778.690218042191,2110.562930213687,813.1661650892347,454.28366645239294,-0.44133968436507554,2709624.0,107673822.0,38.73755104029194,681902.0,75727423.0,2032234.0,64820544.0,103.0,173410.0,361.0,361.0,2519825.0,75730677.0,2286985.0,54982.0,232840.0,75675695.0,324.01157447174023,24908798.0,1698268.0,0.0,0.0,0.0,0.0,232840.0,0.0,0.0,75675689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.6720143141592231,-0.6842764078324362,0.38069281354546547,0.366460207849741,-0.03738606348560536,412.0,56265.0,135.56553398058253,139.0,44301.0,277.0,31364.0,0.0,3.0,400.0,400.0,345.0,44300.0,345.0,6.0,0.0,44294.0,,5741.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,6.478038915323585,11.905502893409533,0.5869638957083225,1.0129747036844492,0.7257870732611846,507.0,179941.0,353.91321499013804,161.0,133000.0,347.0,103118.0,0.0,0.0,400.0,400.0,376.0,132999.0,364.0,18.0,12.0,132981.0,11080.75,6292.0,576.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,132977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,5.13420428687289,39.665680659052114,0.4380298648029566,2.903845677152276,5.629332633423391,977.0,1023830.0,1046.9324462640736,329.0,784165.0,657.0,594803.0,0.0,132.0,361.0,361.0,857.0,784164.0,855.0,16.0,2.0,784148.0,392073.0,15183.0,512.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,784148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,-0.321571462091077,0.29000022770731615,0.02297510951757431,0.04368609935045242,0.9014533670464417,5.0,8.0,0.6000000000000001,3.0,4.0,3.0,2.0,3.0,6.0,100.0,100.0,3.0,3.0,3.0,0.0,0.0,3.0,,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u159.tsp,ok,0.12093745544552803,42080.0,1.0,ok,1,42080.0,ok,1,42080.0,True,True,True,2743.8951052894104,6945.995582832144,331.96062949858606,840.1519687790424,1.5308783455678467,190887.0,37521797.0,195.56549162593575,60228.0,28697653.0,131295.0,21122253.0,0.0,46.0,400.0,800.0,177281.0,28697651.0,177251.0,41.0,30.0,28697610.0,956586.0,2803552.0,1312.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,28697603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,-0.3782357254854408,0.9155701928978444,0.019856292754411697,0.061174506321549416,2.0808624287611583,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-0.7553570818402962,-0.12102523034188462,0.011135544627904892,0.040008772164583206,2.5928886732961436,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch130.tsp,ok,0.18499169498682022,6110.0,1.0,ok,1,6110.0,timeout,0,,,True,,1549.4207871066144,,286.81496934965253,,,205952.0,,,62812.0,,143850.0,,0.0,,400.0,,195829.0,,194122.0,,1707.0,,,3035962.0,,0.0,,0.0,,1704.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,ok,1,6528.0,timeout,0,,,True,,359.77294266837913,,120.09638583473861,,,60352.0,,,18041.0,,42505.0,,0.0,,400.0,,58114.0,,57710.0,,404.0,,,895438.0,,0.0,,0.0,,404.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,ok,1,26524.0,timeout,0,,,True,,388.6648979924491,,183.42823673598468,,,89949.0,,,28403.0,,61819.0,,0.0,,400.0,,86002.0,,85993.0,,9.0,,,1426112.0,,0.0,,0.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,ok,1,22068.0,timeout,0,,,True,,413.29850191548746,,97.51451370306313,,,603657.0,,,109411.0,,494438.0,,1328.0,,729.0,,556471.0,,465965.0,,90506.0,,,2157607.0,,0.0,,0.0,,90506.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rat195.tsp,ok,2.86149631254375,2323.0,3.0,ok,1,2323.0,timeout,0,,,True,,439.47998241384715,,1260.4318454265594,,,315708.0,,,111928.0,,205946.0,,6.0,,400.0,,300400.0,,300390.0,,10.0,,,5480655.0,,0.0,,0.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
si175.tsp,ok,1.865148700773716,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xqf131.tsp,ok,0.36307481303811073,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
