instance,strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound,concorde_optimum
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,1,polyak,1,23036,23036,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,2,polyak,2,20947.700000000001,23036,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,3,polyak,3,22541.356122448989,23036,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,4,polyak,4,21642.527237048678,23036,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,5,polyak,5,23031.877943053816,23036,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,6,polyak,6,23351.710951784262,23351.710951784262,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,7,polyak,7,23378.390428679922,23378.390428679922,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,8,polyak,8,22586.759235561854,23378.390428679922,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,9,polyak,9,23347.841905736845,23378.390428679922,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,10,polyak,10,23344.923105985763,23378.390428679922,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,11,polyak,11,23516.189765389507,23516.189765389507,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,12,polyak,12,23735.442223939244,23735.442223939244,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,13,polyak,13,23335.633646671387,23735.442223939244,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,14,polyak,14,23667.379123483544,23735.442223939244,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,15,polyak,15,23108.180504286665,23735.442223939244,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,16,polyak,16,23998.252753754121,23998.252753754121,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,17,polyak,17,23830.616051811117,23998.252753754121,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,18,polyak,18,23970.282286581107,23998.252753754121,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,19,polyak,19,23820.92155062711,23998.252753754121,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,20,polyak,20,23725.483130113738,23998.252753754121,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,21,polyak,21,23977.191623286471,23998.252753754121,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,22,polyak,22,23820.270288362142,23998.252753754121,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,23,polyak,23,23954.515784133459,23998.252753754121,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,24,polyak,24,23933.536875613387,23998.252753754121,26130
/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,polyak,25,polyak,25,23820.436773509198,23998.252753754121,26130
