run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-same-fb793dc06d9e,GAPMST-P32-LKH-same,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.03755032829940319,10628.0,10602.983665769503,10628.0,10628.0,10628.0,0.0,10,4,7,1,1,1080,1037,48,14,75,0.000193932,0,0,0,0.0,0.003827245,0,0,0,0,0,0,0.0,0.0,64,0.004543911,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0.0008456069999999998,0.00010851300000000001,0,0,0,4.8068000000000015e-05
GAPMST-P32-LKH-same-fb793dc06d9e,GAPMST-P32-LKH-same,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.03572784177958965,1610.0,1607.9799999981672,1610.0,1610.0,1610.0,0.0,3,1,2,1,1,377,370,29,24,10,6.5573e-05,0,0,0,0.0,0.000715218,0,0,0,0,0,0,0.0,0.0,64,0.001132309,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.6278e-05,0.0,0,0,0,3.838e-06
GAPMST-P32-LKH-same-fb793dc06d9e,GAPMST-P32-LKH-same,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.019509119912981987,2020.0,2013.3002809125421,2020.0,2020.0,2020.0,0.0,6,2,4,3,1,377,358,29,17,26,8.9533e-05,0,0,0,0.0,0.000958594,0,0,0,0,0,0,0.0,0.0,64,0.001650358,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.000137452,1.3749e-05,0,0,0,1.1914999999999997e-05
GAPMST-P32-LKH-same-fb793dc06d9e,GAPMST-P32-LKH-same,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.031180471181869507,7542.0,7541.999999973971,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.003875615,0,0,0,0,0,0,0.0,0.0,1,9.9676e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-same-fb793dc06d9e,GAPMST-P32-LKH-same,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,ok,570.1575442142785,118282.0,117430.62999807068,118282.0,118282.0,118282.0,0.0,716226,232121,486283,1204,1,7874,6991,127,6,1004,0.000972218,0,0,0,0.0,0.398203982,12,0,0,0,0,0,0.0,0.0,64,0.033106698,0,1,657259,657259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10896627,532.0677292790297,29.215093084999776,0,0,0,3.931399355000079
GAPMST-P32-LKH-same-fb793dc06d9e,GAPMST-P32-LKH-same,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.06878012418746948,25395.0,25354.239999786165,25395.0,25395.0,25395.0,0.0,9,3,6,2,1,1595,1539,58,23,87,0.000199811,0,0,0,0.0,0.006986883,0,0,0,0,0,0,0.0,0.0,64,0.005004059,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.00036280400000000005,7.0187e-05,0,0,0,3.972699999999999e-05
GAPMST-P32-LKH-same-fb793dc06d9e,GAPMST-P32-LKH-same,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.29033503122627735,1950.0,1949.6660590678675,1950.0,1950.0,1950.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.058835864,0,0,0,0,0,0,0.0,0.0,64,0.059709205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-same-fb793dc06d9e,GAPMST-P32-LKH-same,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.01873503252863884,3323.0,3322.999999998899,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,6.9691e-05,0,0,0,0,0,0,0.0,0.0,1,8.319e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-same-fb793dc06d9e,GAPMST-P32-LKH-same,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,12.397953459993005,6110.0,6074.619999904337,6110.0,6110.0,6110.0,0.0,18038,5557,12539,7,1,8255,7816,130,14,555,0.000976156,0,0,0,0.0,0.0962976,0,0,0,0,0,0,0.0,0.0,64,0.030066013,0,1,16836,16836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270441,11.476696232999982,0.5238205179999998,0,0,0,0.10050501400000003
GAPMST-P32-LKH-same-fb793dc06d9e,GAPMST-P32-LKH-same,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,13.40197024308145,6528.0,6486.5499998695095,6528.0,6528.0,6528.0,0.0,13209,4073,9174,11,1,11025,10518,150,4,653,0.001246555,0,0,0,0.0,0.139618438,0,0,0,0,0,0,0.0,0.0,64,0.041244482,0,1,12630,12630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201737,12.345815177999993,0.5065436960000008,0,0,0,0.08370617000000077
