instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,GAPMST-P32-LKH-BP-base:status,GAPMST-P32-LKH-BP-base:successful_repeats,GAPMST-P32-LKH-BP-base:result,GAPMST-P32-LKH-BP-lift2-split2:status,GAPMST-P32-LKH-BP-lift2-split2:successful_repeats,GAPMST-P32-LKH-BP-lift2-split2:result,result_match,GAPMST-P32-LKH-BP-base:matches_reference,GAPMST-P32-LKH-BP-lift2-split2:matches_reference,GAPMST-P32-LKH-BP-base:wall_vs_Concorde_relative_change,GAPMST-P32-LKH-BP-lift2-split2:wall_vs_Concorde_relative_change,GAPMST-P32-LKH-BP-base:wall_seconds,GAPMST-P32-LKH-BP-lift2-split2:wall_seconds,relative_change:wall_seconds,GAPMST-P32-LKH-BP-base:root_lower_bound,GAPMST-P32-LKH-BP-lift2-split2:root_lower_bound,GAPMST-P32-LKH-BP-base:final_upper_bound,GAPMST-P32-LKH-BP-lift2-split2:final_upper_bound,GAPMST-P32-LKH-BP-base:final_lower_bound,GAPMST-P32-LKH-BP-lift2-split2:final_lower_bound,GAPMST-P32-LKH-BP-base:final_relative_gap,GAPMST-P32-LKH-BP-lift2-split2:final_relative_gap,GAPMST-P32-LKH-BP-base:branches,GAPMST-P32-LKH-BP-lift2-split2:branches,relative_change:branches,GAPMST-P32-LKH-BP-base:nodes_expanded,GAPMST-P32-LKH-BP-lift2-split2:nodes_expanded,GAPMST-P32-LKH-BP-base:initial_tour_seconds,GAPMST-P32-LKH-BP-lift2-split2:initial_tour_seconds,GAPMST-P32-LKH-BP-base:root_ascent_seconds,GAPMST-P32-LKH-BP-lift2-split2:root_ascent_seconds,GAPMST-P32-LKH-BP-base:lkh_provider_calls,GAPMST-P32-LKH-BP-lift2-split2:lkh_provider_calls,GAPMST-P32-LKH-BP-base:lkh_provider_failures,GAPMST-P32-LKH-BP-lift2-split2:lkh_provider_failures,GAPMST-P32-LKH-BP-base:lkh_provider_seconds,GAPMST-P32-LKH-BP-lift2-split2:lkh_provider_seconds,GAPMST-P32-LKH-BP-base:pruned_by_bound,GAPMST-P32-LKH-BP-lift2-split2:pruned_by_bound,GAPMST-P32-LKH-BP-base:pruned_infeasible,GAPMST-P32-LKH-BP-lift2-split2:pruned_infeasible,GAPMST-P32-LKH-BP-base:root_fixing_calls,GAPMST-P32-LKH-BP-lift2-split2:root_fixing_calls,GAPMST-P32-LKH-BP-base:root_fixing_tested,GAPMST-P32-LKH-BP-lift2-split2:root_fixing_tested,GAPMST-P32-LKH-BP-base:root_fixing_fixed_zero,GAPMST-P32-LKH-BP-lift2-split2:root_fixing_fixed_zero,GAPMST-P32-LKH-BP-base:root_fixing_tree_tested,GAPMST-P32-LKH-BP-lift2-split2:root_fixing_tree_tested,GAPMST-P32-LKH-BP-base:root_fixing_fixed_one,GAPMST-P32-LKH-BP-lift2-split2:root_fixing_fixed_one,GAPMST-P32-LKH-BP-base:root_fixing_active_after,GAPMST-P32-LKH-BP-lift2-split2:root_fixing_active_after,GAPMST-P32-LKH-BP-base:root_fixing_seconds,GAPMST-P32-LKH-BP-lift2-split2:root_fixing_seconds,GAPMST-P32-LKH-BP-base:potential_update_seconds,GAPMST-P32-LKH-BP-lift2-split2:potential_update_seconds,GAPMST-P32-LKH-BP-base:potential_update_rebuild_seconds,GAPMST-P32-LKH-BP-lift2-split2:potential_update_rebuild_seconds,GAPMST-P32-LKH-BP-base:replacement_seconds,GAPMST-P32-LKH-BP-lift2-split2:replacement_seconds,GAPMST-P32-LKH-BP-base:root_potential_iterations,GAPMST-P32-LKH-BP-lift2-split2:root_potential_iterations,GAPMST-P32-LKH-BP-base:search_node_potential_update_candidates,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_update_candidates,GAPMST-P32-LKH-BP-base:search_node_potential_updates_triggered,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_triggered,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_total,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,GAPMST-P32-LKH-BP-base:search_node_potential_iterations,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_iterations,GAPMST-P32-LKH-BP-base:adaptive_clk_improvements,GAPMST-P32-LKH-BP-lift2-split2:adaptive_clk_improvements,GAPMST-P32-LKH-BP-base:adaptive_clk_triggers,GAPMST-P32-LKH-BP-lift2-split2:adaptive_clk_triggers,GAPMST-P32-LKH-BP-base:branch_ascent_strong_probes,GAPMST-P32-LKH-BP-lift2-split2:branch_ascent_strong_probes,GAPMST-P32-LKH-BP-base:branch_ascent_strong_seconds,GAPMST-P32-LKH-BP-lift2-split2:branch_ascent_strong_seconds,GAPMST-P32-LKH-BP-base:branch_lift_first_reorders,GAPMST-P32-LKH-BP-lift2-split2:branch_lift_first_reorders,GAPMST-P32-LKH-BP-base:branch_zero_gain_splits,GAPMST-P32-LKH-BP-lift2-split2:branch_zero_gain_splits,GAPMST-P32-LKH-BP-base:initial_clk_starts,GAPMST-P32-LKH-BP-lift2-split2:initial_clk_starts,GAPMST-P32-LKH-BP-base:initial_upper_bound,GAPMST-P32-LKH-BP-lift2-split2:initial_upper_bound,GAPMST-P32-LKH-BP-base:potential_update_gap_change_shallow_bypasses,GAPMST-P32-LKH-BP-lift2-split2:potential_update_gap_change_shallow_bypasses,GAPMST-P32-LKH-BP-base:root_candidate_compaction_calls,GAPMST-P32-LKH-BP-lift2-split2:root_candidate_compaction_calls,GAPMST-P32-LKH-BP-base:root_candidate_compaction_seconds,GAPMST-P32-LKH-BP-lift2-split2:root_candidate_compaction_seconds,GAPMST-P32-LKH-BP-base:root_candidate_edges_after,GAPMST-P32-LKH-BP-lift2-split2:root_candidate_edges_after,GAPMST-P32-LKH-BP-base:root_candidate_edges_before,GAPMST-P32-LKH-BP-lift2-split2:root_candidate_edges_before,GAPMST-P32-LKH-BP-base:root_external_potential_replacements,GAPMST-P32-LKH-BP-lift2-split2:root_external_potential_replacements,GAPMST-P32-LKH-BP-base:root_external_potential_warm_starts,GAPMST-P32-LKH-BP-lift2-split2:root_external_potential_warm_starts,GAPMST-P32-LKH-BP-base:root_guided_lk_calls,GAPMST-P32-LKH-BP-lift2-split2:root_guided_lk_calls,GAPMST-P32-LKH-BP-base:root_guided_lk_improvements,GAPMST-P32-LKH-BP-lift2-split2:root_guided_lk_improvements,GAPMST-P32-LKH-BP-base:root_guided_lk_reascents,GAPMST-P32-LKH-BP-lift2-split2:root_guided_lk_reascents,GAPMST-P32-LKH-BP-base:root_guided_lk_seconds,GAPMST-P32-LKH-BP-lift2-split2:root_guided_lk_seconds,GAPMST-P32-LKH-BP-base:root_guided_lk_total_gain,GAPMST-P32-LKH-BP-lift2-split2:root_guided_lk_total_gain,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_budget_exhausted,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_budget_exhausted,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_depth_interval,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_depth_interval,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_gap_change_below_minimum,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_gap_change_below_minimum,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_invalid_state,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_invalid_state,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_max_depth,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_max_depth,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_near_leaf,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_near_leaf,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_numerically_unsafe,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_numerically_unsafe,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_strategy_none,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_strategy_none,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_update_depth_zero,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_update_depth_zero,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_zero_iteration_limit,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_zero_iteration_limit,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_zero_violation,GAPMST-P32-LKH-BP-lift2-split2:search_node_potential_updates_skipped_zero_violation,GAPMST-P32-LKH-BP-base:sibling_warm_accepted,GAPMST-P32-LKH-BP-lift2-split2:sibling_warm_accepted,GAPMST-P32-LKH-BP-base:sibling_warm_probes,GAPMST-P32-LKH-BP-lift2-split2:sibling_warm_probes,GAPMST-P32-LKH-BP-base:sibling_warm_rejected,GAPMST-P32-LKH-BP-lift2-split2:sibling_warm_rejected
att48.tsp,ok,0.17473682016134262,10628.0,1.0,ok,1,10628.0,ok,1,10628.0,True,True,True,-0.7263681630223864,-0.6903842184331332,0.04781355708837509,0.05410127714276314,0.13150496297036174,10602.983665769503,10602.983665769503,10628.0,10628.0,10628.0,10628.0,0.0,0.0,10.0,11.0,0.10000000000000009,4.0,2.0,0.00799754,0.007917776,0.006850847,0.007915533,1.0,1.0,0.0,0.0,0.020776084,0.021694064,7.0,7.0,1.0,0.0,1.0,1.0,1080.0,1080.0,1037.0,1037.0,48.0,48.0,14.0,14.0,75.0,75.0,0.000283416,0.000314666,0.000981134,0.000920748,0.000148705,4.9235e-05,5.899899999999999e-05,8.655600000000003e-05,64.0,64.0,9.0,8.0,9.0,8.0,0.0,0.0,0.0,156.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10628.0,10628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayg29.tsp,ok,0.026271285489201546,1610.0,1.0,ok,1,1610.0,ok,1,1610.0,True,True,True,0.24528545891253373,0.4835631913101044,0.03271524980664253,0.03897511214017868,0.19134386472773146,1607.9799999981672,1607.9799999981672,1610.0,1610.0,1610.0,1610.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.002306004,0.001354848,0.003048505,0.002326513,1.0,1.0,0.0,0.0,0.01373593,0.013689749,2.0,2.0,1.0,1.0,1.0,1.0,377.0,377.0,370.0,370.0,29.0,29.0,24.0,24.0,10.0,10.0,0.000204398,0.000124367,3.0233e-05,2.0763e-05,0.0,0.0,1.1774e-05,8.055e-06,64.0,64.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1610.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bays29.tsp,ok,0.0815737135708332,2020.0,1.0,ok,1,2020.0,ok,1,2020.0,True,True,True,-0.6688006686858827,-0.546148706069709,0.02701715938746929,0.03702233545482159,0.3703267217645667,2013.3002809125421,2013.3002809125421,2020.0,2020.0,2020.0,2020.0,0.0,0.0,6.0,8.0,0.33333333333333326,2.0,2.0,0.001288642,0.001273978,0.002356527,0.002428305,1.0,1.0,0.0,0.0,0.012465682,0.012805706,4.0,4.0,3.0,5.0,1.0,1.0,377.0,377.0,358.0,358.0,29.0,29.0,17.0,17.0,26.0,26.0,0.000127651,0.000124904,0.00018891899999999996,0.00015715100000000001,4.0264e-05,3.7156e-05,1.7601e-05,1.8253000000000003e-05,64.0,64.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,49.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2020.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin52.tsp,ok,0.08291673846542835,7542.0,1.0,ok,1,7542.0,ok,1,7542.0,True,True,True,-0.652006213104916,-0.4509108663853345,0.028854509815573692,0.045528680086135864,0.5778705088783935,7541.999999973971,7541.999999973971,7542.0,7542.0,7542.0,7542.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005583593,0.008378602,0.000145487,0.000213116,1.0,1.0,0.0,0.0,0.012425398,0.015478998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7542.0,7542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.25480145402252674,118282.0,1.0,ok,1,118282.0,ok,1,118282.0,True,True,True,1773.518537515517,1405.386404349927,452.1499035488814,358.34930074587464,-0.20745465622523596,117430.62999807068,117430.62999807068,118282.0,118282.0,118282.0,118282.0,0.0,0.0,716226.0,572444.0,-0.20074948410138704,232121.0,187499.0,0.365387491,0.332180361,0.028267108,0.028255814,1.0,1.0,0.0,0.0,0.086858682,0.083910583,486283.0,386634.0,1204.0,1067.0,1.0,1.0,7874.0,7874.0,6991.0,6991.0,127.0,127.0,6.0,6.0,1004.0,1004.0,0.000805366,0.00080405,417.38195655800047,330.28722762298867,27.334421886000328,22.103398118000037,3.488713197000106,2.6930948129998877,64.0,64.0,657259.0,522468.0,657259.0,522468.0,0.0,0.0,0.0,10896627.0,8726657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,114.0,12.0,12.0,118282.0,118282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brazil58.tsp,ok,0.16930007748305798,25395.0,1.0,ok,1,25395.0,ok,1,25395.0,True,True,True,-0.6317834427469077,-0.3517897948810552,0.062339091673493385,0.10974203795194626,0.76040482794857,25354.239999786165,25354.239999786165,25395.0,25395.0,25395.0,25395.0,0.0,0.0,9.0,5.0,-0.4444444444444444,3.0,1.0,0.012456896,0.013252301,0.009927872,0.010127512,1.0,1.0,0.0,0.0,0.030044163,0.031250784,6.0,3.0,2.0,1.0,1.0,1.0,1595.0,1595.0,1539.0,1539.0,58.0,58.0,23.0,23.0,87.0,87.0,0.000282804,0.000308096,0.00046798299999999994,0.00027112400000000003,0.00010311900000000001,0.0,6.6501e-05,6.554299999999997e-05,64.0,64.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,76.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25395.0,25395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brg180.tsp,ok,0.25083236396312714,1950.0,1.0,ok,1,1950.0,ok,1,1950.0,True,True,True,0.1699200160992569,0.14067527026404858,0.2934538032859564,0.28611827455461025,-0.024997218128394838,1949.6660590678675,1949.6660590678675,1950.0,1950.0,1950.0,1950.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.055299813,0.052696571,0.054846924,0.055371601,1.0,1.0,0.0,0.0,0.163494842,0.159852896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burma14.tsp,ok,0.0754197146743536,3323.0,1.0,ok,1,3323.0,ok,1,3323.0,True,True,True,-0.8466565775887377,-0.8521925468671768,0.011565117165446281,0.011147595942020416,-0.036101772031615575,3322.999999998899,3322.999999998899,3323.0,3323.0,3323.0,3323.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000123949,0.000161639,1.7992e-05,1.8356e-05,1.0,1.0,0.0,0.0,0.003745615,0.001668813,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3323.0,3323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch130.tsp,ok,0.2463085763156414,6110.0,1.0,ok,1,6110.0,ok,1,6110.0,True,True,True,42.32432608510049,49.48323904603522,10.671153077855706,12.434454737231135,0.16524003043631263,6074.619999904337,6074.619999904337,6110.0,6110.0,6110.0,6110.0,0.0,0.0,18038.0,20252.0,0.1227408803636767,5557.0,6279.0,0.096342084,0.092644574,0.030110116,0.030174975,1.0,1.0,0.0,0.0,0.087899448,0.084448498,12539.0,13972.0,7.0,9.0,1.0,1.0,8255.0,8255.0,7816.0,7816.0,130.0,130.0,14.0,14.0,555.0,555.0,0.000966352,0.000960322,9.757229019999977,11.430437215000012,0.517809808999999,0.5874162660000002,0.09620958899999982,0.11239787500000012,64.0,64.0,16836.0,18846.0,16836.0,18846.0,0.0,0.0,0.0,270441.0,306693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,63.0,0.0,0.0,6110.0,6110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch150.tsp,ok,0.37030974961817265,6528.0,1.0,ok,1,6528.0,ok,1,6528.0,True,True,True,29.95333392455544,41.18107838459831,11.462321335449815,15.620064575225115,0.3627313454314478,6486.5499998695095,6486.5499998695095,6528.0,6528.0,6528.0,6528.0,0.0,0.0,13209.0,18891.0,0.4301612536906654,4073.0,5679.0,0.136995813,0.122765119,0.041320858,0.041388413,1.0,1.0,0.0,0.0,0.216754673,0.177708611,9174.0,13209.0,11.0,6.0,1.0,1.0,11025.0,11025.0,10518.0,10518.0,150.0,150.0,4.0,4.0,653.0,653.0,0.00122122,0.001214701,10.429426310000032,14.40510213999995,0.4819821090000005,0.664386027,0.0788287989999999,0.11023221600000005,64.0,64.0,12630.0,18044.0,12630.0,18044.0,0.0,0.0,0.0,201737.0,282908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,63.0,0.0,0.0,6528.0,6528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
