instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P32:status,P32:successful_repeats,P32:result,gap0.005-0.03:status,gap0.005-0.03:successful_repeats,gap0.005-0.03:result,result_match,P32:matches_reference,gap0.005-0.03:matches_reference,P32:wall_vs_Concorde_relative_change,gap0.005-0.03:wall_vs_Concorde_relative_change,P32:wall_seconds,gap0.005-0.03:wall_seconds,relative_change:wall_seconds,P32:branches,gap0.005-0.03:branches,relative_change:branches,P32:nodes_expanded,gap0.005-0.03:nodes_expanded,P32:pruned_by_bound,gap0.005-0.03:pruned_by_bound,P32:pruned_infeasible,gap0.005-0.03:pruned_infeasible,P32:root_potential_iterations,gap0.005-0.03:root_potential_iterations,P32:search_node_potential_update_candidates,gap0.005-0.03:search_node_potential_update_candidates,P32:search_node_potential_updates_triggered,gap0.005-0.03:search_node_potential_updates_triggered,P32:search_node_potential_updates_skipped_total,gap0.005-0.03:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,P32:search_node_potential_iterations,gap0.005-0.03:search_node_potential_iterations,P32:search_node_potential_updates_skipped_budget_exhausted,gap0.005-0.03:search_node_potential_updates_skipped_budget_exhausted,P32:search_node_potential_updates_skipped_depth_interval,gap0.005-0.03:search_node_potential_updates_skipped_depth_interval,P32:search_node_potential_updates_skipped_gap_above_maximum,gap0.005-0.03:search_node_potential_updates_skipped_gap_above_maximum,P32:search_node_potential_updates_skipped_gap_below_minimum,gap0.005-0.03:search_node_potential_updates_skipped_gap_below_minimum,P32:search_node_potential_updates_skipped_invalid_state,gap0.005-0.03:search_node_potential_updates_skipped_invalid_state,P32:search_node_potential_updates_skipped_numerically_unsafe,gap0.005-0.03:search_node_potential_updates_skipped_numerically_unsafe,P32:search_node_potential_updates_skipped_strategy_none,gap0.005-0.03:search_node_potential_updates_skipped_strategy_none,P32:search_node_potential_updates_skipped_update_depth_zero,gap0.005-0.03:search_node_potential_updates_skipped_update_depth_zero,P32:search_node_potential_updates_skipped_zero_iteration_limit,gap0.005-0.03:search_node_potential_updates_skipped_zero_iteration_limit,P32:search_node_potential_updates_skipped_zero_violation,gap0.005-0.03:search_node_potential_updates_skipped_zero_violation
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,ok,1,6942.0,True,True,True,112.01531218836858,1001.919150301559,18.070503670722246,160.36105051636696,7.874188204072212,12407.0,33476106.0,2697.1628113161923,3833.0,23948471.0,8620.0,19283549.0,0.0,0.0,400.0,400.0,11445.0,23948470.0,11321.0,32.0,124.0,23948438.0,193131.56451612903,179449.0,1018.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,23948433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,207.6456273205473,100.06361417593614,70.11544584855437,33.96246764436364,-0.5156207418587802,51113.0,2942576.0,56.57001154305167,17260.0,2176072.0,34040.0,1659900.0,0.0,45113.0,400.0,800.0,47121.0,2176153.0,47117.0,1096.0,4.0,2175057.0,543763.25,768553.0,33632.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2175052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,-0.16739789131891636,-0.7624994574431767,0.015113769099116325,0.0043112169951200485,-0.7147490498996629,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,-0.10659820555259258,3.397014546128048,0.007610063999891281,0.03745410218834877,3.9216540345631588,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,0.05294187035394504,1.244593228976346,0.01428210735321045,0.03044567070901394,1.1317351813750447,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,2.421143077531925,3.168053345774277,0.2632349580526352,0.3207048997282982,0.2183218448674722,1203.0,41108.0,33.171238570241066,405.0,29878.0,800.0,23812.0,0.0,28.0,334.0,334.0,1124.0,30062.0,1117.0,553.0,7.0,29509.0,4214.571428571428,17868.0,13498.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,29508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,15.163015358017685,8.8745936576419,3.2561134677380323,1.9892821162939072,-0.3890624095247429,5119.0,390339.0,75.25297909747998,1765.0,270560.0,3384.0,226718.0,0.0,95.0,319.0,319.0,4732.0,270584.0,4731.0,248.0,1.0,270336.0,270335.0,78352.0,7480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.17955172171916423,0.3761278129283634,0.03686647303402424,0.04301038943231106,0.1666532188369787,18.0,44.0,1.4444444444444446,7.0,36.0,11.0,19.0,1.0,14.0,100.0,100.0,13.0,35.0,13.0,0.0,0.0,35.0,,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,1134.1473085981813,330.7706264126129,105.61777054145932,30.869010239839554,-0.7077290111163423,406666.0,5903961.0,13.517960685181452,74929.0,4292060.0,331874.0,3446016.0,0.0,8.0,320.0,649.0,384981.0,4293020.0,323504.0,4887.0,61477.0,4288133.0,68.75182588610375,1648233.0,138630.0,0.0,0.0,0.0,0.0,61476.0,22.0,0.0,4288108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,ok,1,22141.0,True,True,True,142.9339148509698,254.15150532503586,26.3919495921582,46.78498235717416,0.772698988902105,29185.0,11758320.0,401.8891553880418,9814.0,8535273.0,19473.0,6770015.0,0.0,7991.0,372.0,745.0,27449.0,8535431.0,27443.0,1740.0,6.0,8533691.0,1422280.8333333333,459387.0,52927.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8533690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,143.19338205892296,79.36348385471528,17.192988101392984,9.58219026401639,-0.4426687084579535,22282.0,1714367.0,75.93954761691052,6636.0,1251106.0,15700.0,992055.0,0.0,68.0,301.0,618.0,20676.0,1251536.0,20664.0,2139.0,12.0,1249397.0,104115.41666666667,306097.0,60087.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1249397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,107.28839825732489,35.91510417411711,15.256532818078995,5.20089416205883,-0.6591037934978405,16514.0,865718.0,51.42327721932905,5333.0,595906.0,11243.0,510660.0,0.0,0.0,378.0,778.0,15624.0,596061.0,15331.0,862.0,293.0,595199.0,2030.39590443686,248604.0,24677.0,0.0,0.0,0.0,0.0,292.0,4.0,0.0,595190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,ok,1,22068.0,ok,1,22068.0,True,True,True,413.29850191548746,634.3055274139059,97.51451370306313,149.53351091593504,0.5334487681625786,603657.0,36688193.0,59.77655522921129,109411.0,25888543.0,494438.0,21387420.0,1328.0,12536.0,729.0,729.0,556471.0,25890360.0,465965.0,5559.0,90506.0,25884801.0,285.0009391642543,2157607.0,136696.0,0.0,0.0,0.0,0.0,90506.0,149.0,0.0,25884650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,2.04037565759554,1.4041026014963478,0.24557560123503208,0.19418289326131344,-0.20927448702256224,81.0,314.0,2.876543209876543,26.0,199.0,55.0,189.0,0.0,2.0,333.0,333.0,51.0,198.0,51.0,7.0,0.0,191.0,,779.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,9.747438428342111,2.1798621653570485,4.710256366059184,1.3936312459409237,-0.7041283663490063,3749.0,57069.0,14.222459322485996,1387.0,42078.0,2374.0,32875.0,0.0,1.0,341.0,341.0,3497.0,42119.0,3497.0,417.0,0.0,41702.0,,59072.0,12639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,ok,1,58537.0,ok,1,58537.0,True,True,True,1190.2384268469175,187.37610597920752,297.6144673358649,47.06316819228232,-0.8418653212205224,175447.0,2185390.0,11.456126351547761,75900.0,1644032.0,107786.0,1249205.0,30.0,44785.0,400.0,400.0,152770.0,1644061.0,152750.0,2359.0,20.0,1641702.0,82084.1,3157180.0,75118.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1641702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,ok,1,108159.0,True,True,True,3778.690218042191,1538.4601439819864,813.1661650892347,331.2009263653308,-0.5927020323958194,2709624.0,24644467.0,8.095161173653613,681902.0,17318371.0,2032234.0,14717784.0,103.0,35007.0,361.0,361.0,2519825.0,17384553.0,2286985.0,278048.0,232840.0,17106505.0,72.46892716028174,24908798.0,7504442.0,0.0,0.0,0.0,0.0,232840.0,1043.0,0.0,17105458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
rat195.tsp,ok,2.86149631254375,2323.0,3.0,ok,1,2323.0,ok,1,2323.0,True,True,True,439.47998241384715,494.9621753076681,1260.4318454265594,1419.193935804069,0.1259584887144618,315708.0,60003014.0,189.0585794468306,111928.0,45724452.0,205946.0,34851996.0,6.0,883.0,400.0,400.0,300400.0,45724739.0,300390.0,5846.0,10.0,45718893.0,4571888.3,5480655.0,183098.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,45718890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.6720143141592231,-0.7772772517794094,0.38069281354546547,0.2585141770541668,-0.3209375962562191,412.0,19062.0,45.26699029126213,139.0,14654.0,277.0,10460.0,0.0,4.0,400.0,400.0,345.0,14655.0,345.0,30.0,0.0,14625.0,,5741.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,6.478038915323585,5.099949492053898,0.5869638957083225,0.4787953309714794,-0.18428486918485842,507.0,50823.0,99.24260355029585,161.0,38551.0,347.0,28932.0,0.0,0.0,400.0,400.0,376.0,38556.0,364.0,60.0,12.0,38496.0,3207.0,6292.0,1847.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,38492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,5.13420428687289,5.919825975885909,0.4380298648029566,0.49412935972213745,0.12807230608446463,977.0,112751.0,114.40532241555783,329.0,82645.0,657.0,64683.0,0.0,33.0,361.0,361.0,857.0,82681.0,855.0,194.0,2.0,82487.0,41242.5,15183.0,5459.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,82486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,-0.321571462091077,0.23249191996538854,0.02297510951757431,0.04173856973648071,0.8166864320952942,5.0,8.0,0.6000000000000001,3.0,4.0,3.0,2.0,3.0,6.0,100.0,100.0,3.0,3.0,3.0,0.0,0.0,3.0,,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u159.tsp,ok,0.12093745544552803,42080.0,1.0,ok,1,42080.0,ok,1,42080.0,True,True,True,2743.8951052894104,1411.6107403574204,331.96062949858606,170.8375484738499,-0.4853680427950341,190887.0,7692245.0,39.29737488671308,60228.0,5837037.0,131295.0,4339349.0,0.0,23.0,400.0,800.0,177281.0,5837055.0,177251.0,309.0,30.0,5836746.0,194557.2,2803552.0,9564.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,5836739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,-0.3782357254854408,0.6580863588030439,0.019856292754411697,0.05295165628194809,1.6667443382744858,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-0.7553570818402962,-0.14562685463811198,0.011135544627904892,0.0388889666646719,2.4923273143927673,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch130.tsp,ok,0.18499169498682022,6110.0,1.0,ok,1,6110.0,timeout,0,,,True,,1549.4207871066144,,286.81496934965253,,,205952.0,,,62812.0,,143850.0,,0.0,,400.0,,195829.0,,194122.0,,1707.0,,,3035962.0,,0.0,,0.0,,1704.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,ok,1,6528.0,timeout,0,,,True,,359.77294266837913,,120.09638583473861,,,60352.0,,,18041.0,,42505.0,,0.0,,400.0,,58114.0,,57710.0,,404.0,,,895438.0,,0.0,,0.0,,404.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,ok,1,26524.0,timeout,0,,,True,,388.6648979924491,,183.42823673598468,,,89949.0,,,28403.0,,61819.0,,0.0,,400.0,,86002.0,,85993.0,,9.0,,,1426112.0,,0.0,,0.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
si175.tsp,ok,1.865148700773716,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xqf131.tsp,ok,0.36307481303811073,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
