instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P32:status,P32:successful_repeats,P32:result,P33>1%128:status,P33>1%128:successful_repeats,P33>1%128:result,result_match,P32:matches_reference,P33>1%128:matches_reference,P32:wall_vs_Concorde_relative_change,P33>1%128:wall_vs_Concorde_relative_change,P32:wall_seconds,P33>1%128:wall_seconds,relative_change:wall_seconds,P32:branches,P33>1%128:branches,relative_change:branches,P32:nodes_expanded,P33>1%128:nodes_expanded,P32:pruned_by_bound,P33>1%128:pruned_by_bound,P32:pruned_infeasible,P33>1%128:pruned_infeasible,P32:root_potential_iterations,P33>1%128:root_potential_iterations,P32:search_node_potential_update_candidates,P33>1%128:search_node_potential_update_candidates,P32:search_node_potential_updates_triggered,P33>1%128:search_node_potential_updates_triggered,P32:search_node_potential_updates_skipped_total,P33>1%128:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,P32:search_node_potential_iterations,P33>1%128:search_node_potential_iterations,P32:search_node_potential_updates_skipped_budget_exhausted,P33>1%128:search_node_potential_updates_skipped_budget_exhausted,P32:search_node_potential_updates_skipped_depth_interval,P33>1%128:search_node_potential_updates_skipped_depth_interval,P32:search_node_potential_updates_skipped_gap_above_maximum,P33>1%128:search_node_potential_updates_skipped_gap_above_maximum,P32:search_node_potential_updates_skipped_gap_below_minimum,P33>1%128:search_node_potential_updates_skipped_gap_below_minimum,P32:search_node_potential_updates_skipped_invalid_state,P33>1%128:search_node_potential_updates_skipped_invalid_state,P32:search_node_potential_updates_skipped_numerically_unsafe,P33>1%128:search_node_potential_updates_skipped_numerically_unsafe,P32:search_node_potential_updates_skipped_strategy_none,P33>1%128:search_node_potential_updates_skipped_strategy_none,P32:search_node_potential_updates_skipped_update_depth_zero,P33>1%128:search_node_potential_updates_skipped_update_depth_zero,P32:search_node_potential_updates_skipped_zero_iteration_limit,P33>1%128:search_node_potential_updates_skipped_zero_iteration_limit,P32:search_node_potential_updates_skipped_zero_violation,P33>1%128:search_node_potential_updates_skipped_zero_violation
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,5.701447384056891,24.14541677042347,0.2606097925454378,0.977869626134634,2.7522366929636406,454.0,227954.0,501.10132158590307,135.0,178971.0,328.0,133330.0,0.0,8.0,364.0,364.0,304.0,178970.0,295.0,8.0,9.0,178962.0,19883.666666666668,5287.0,1024.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,178962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,-0.40002944279820307,0.28457367965477376,0.017687518149614334,0.03787005878984928,1.1410611974792526,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,ok,1,6942.0,True,True,True,112.01531218836858,1029.0385945108185,18.070503670722246,164.69729492999613,8.114150769180718,12407.0,34486595.0,2778.607882646893,3833.0,24700244.0,8620.0,19842751.0,0.0,0.0,400.0,400.0,11445.0,24700243.0,11321.0,17.0,124.0,24700226.0,199194.37096774194,179449.0,2096.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,24700220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,207.6456273205473,1048.0075494268422,70.11544584855437,352.51940321549773,4.027699659457644,51113.0,43396893.0,848.0382681509597,17260.0,30341673.0,34040.0,25649214.0,0.0,162015.0,400.0,800.0,47121.0,30341671.0,47117.0,26.0,4.0,30341645.0,7585410.25,768553.0,3328.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30341643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,-0.16739789131891636,1.0750935583446881,0.015113769099116325,0.03766803443431854,1.4922991867409783,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,-0.10659820555259258,2.9626028868338308,0.007610063999891281,0.03375375084578991,3.43540959002081,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,0.05294187035394504,2.2708831042173303,0.01428210735321045,0.044366270303726196,2.1064232473895514,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,2.421143077531925,2.0539191392896674,0.2632349580526352,0.2349794376641512,-0.10733954409973978,1203.0,55441.0,45.08561928512053,405.0,42328.0,800.0,31686.0,0.0,319.0,334.0,334.0,1124.0,42342.0,1117.0,92.0,7.0,42250.0,6034.714285714285,17868.0,10260.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,42250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,15.163015358017685,20.71254245199561,3.2561134677380323,4.374091116711497,0.3433472635553163,5119.0,1213194.0,235.99824184411017,1765.0,836120.0,3384.0,702475.0,0.0,1305.0,319.0,684.0,4732.0,836118.0,4731.0,24.0,1.0,836094.0,836093.0,78352.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.17955172171916423,0.15997206388119567,0.03686647303402424,0.03625451773405075,-0.01659923636873839,18.0,44.0,1.4444444444444446,7.0,36.0,11.0,19.0,1.0,14.0,100.0,100.0,13.0,35.0,13.0,0.0,0.0,35.0,,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,1134.1473085981813,1953.0210420349229,105.61777054145932,181.8084265254438,0.7213810289062721,406666.0,42366206.0,103.1793658678129,74929.0,31290492.0,331874.0,24820493.0,0.0,627.0,320.0,320.0,384981.0,31290527.0,323504.0,615.0,61477.0,31289912.0,507.96940319143744,1648233.0,75437.0,0.0,0.0,0.0,0.0,61476.0,0.0,0.0,31289905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,ok,1,22141.0,True,True,True,142.9339148509698,3956.8555374264574,26.3919495921582,725.7186323665082,26.497727283555434,29185.0,196710268.0,6739.115401747473,9814.0,140892772.0,19473.0,113725328.0,0.0,319748.0,372.0,745.0,27449.0,140892771.0,27443.0,114.0,6.0,140892657.0,23482108.5,459387.0,14527.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,140892657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,143.19338205892296,286.9453106914396,17.192988101392984,34.33333922736347,0.9969384626388338,22282.0,9306571.0,416.67215689794455,6636.0,6860780.0,15700.0,5391513.0,0.0,4619.0,301.0,618.0,20676.0,6860789.0,20664.0,210.0,12.0,6860579.0,571713.9166666666,306097.0,25819.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6860571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,107.28839825732489,68.92594441196692,15.256532818078995,9.851724496111274,-0.35426190120752876,16514.0,2338818.0,140.62637761898995,5333.0,1591102.0,11243.0,1389542.0,0.0,3.0,378.0,378.0,15624.0,1591103.0,15331.0,47.0,293.0,1591056.0,5429.225255972697,248604.0,5850.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,1591048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,2.04037565759554,1.261002695540117,0.24557560123503208,0.18262450397014618,-0.2563410084238684,81.0,344.0,3.246913580246914,26.0,225.0,55.0,205.0,0.0,2.0,333.0,333.0,51.0,224.0,51.0,1.0,0.0,223.0,,779.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,9.747438428342111,2.2891992665050704,4.710256366059184,1.4415501784533262,-0.6939550490625646,3749.0,163593.0,42.63643638303547,1387.0,120312.0,2374.0,94276.0,0.0,40.0,341.0,341.0,3497.0,120312.0,3497.0,40.0,0.0,120272.0,,59072.0,5038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,ok,1,58537.0,ok,1,58537.0,True,True,True,1190.2384268469175,912.8429005573124,297.6144673358649,228.31102653220296,-0.23286314480623482,175447.0,16069272.0,90.59046321681191,75900.0,11724065.0,107786.0,9196687.0,30.0,518247.0,400.0,400.0,152770.0,11724064.0,152750.0,129.0,20.0,11723935.0,586195.75,3157180.0,16512.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,11723935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,ok,1,108159.0,True,True,True,3778.690218042191,2193.052931042324,813.1661650892347,472.03064405173063,-0.4195151442387778,2709624.0,100530075.0,36.10111624343451,681902.0,70855967.0,2032234.0,60693725.0,103.0,106467.0,361.0,361.0,2519825.0,70858393.0,2286985.0,33739.0,232840.0,70824654.0,303.1773492527057,24908798.0,4069655.0,0.0,0.0,0.0,0.0,232840.0,0.0,0.0,70824650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.6720143141592231,-0.13932855352728002,0.38069281354546547,0.9989808965474367,1.624112830614624,412.0,146658.0,354.9660194174757,139.0,116317.0,277.0,82260.0,0.0,350.0,400.0,800.0,345.0,116315.0,345.0,28.0,0.0,116287.0,,5741.0,3584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,6.478038915323585,4.217129160996665,0.5869638957083225,0.4095012731850147,-0.30233992894768025,507.0,39166.0,76.25049309664695,161.0,28396.0,347.0,22199.0,0.0,6.0,400.0,400.0,376.0,28395.0,364.0,15.0,12.0,28380.0,2364.0,6292.0,1920.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,28376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,5.13420428687289,9.986711525617869,0.4380298648029566,0.7845365982502699,0.7910573257446407,977.0,218797.0,222.94779938587513,329.0,144557.0,657.0,130693.0,0.0,143.0,361.0,734.0,857.0,144555.0,855.0,18.0,2.0,144537.0,72267.5,15183.0,2304.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,144536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,-0.321571462091077,0.3754251224091829,0.02297510951757431,0.0465790294110775,1.027369200370857,5.0,8.0,0.6000000000000001,3.0,4.0,3.0,2.0,3.0,6.0,100.0,100.0,3.0,3.0,3.0,0.0,0.0,3.0,,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,-0.3782357254854408,0.43340484610580843,0.019856292754411697,0.04577636159956455,1.3053830926920584,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-0.7553570818402962,-0.6946376699801469,0.011135544627904892,0.013899343088269234,0.24819607416762146,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch130.tsp,ok,0.18499169498682022,6110.0,1.0,ok,1,6110.0,timeout,0,,,True,,1549.4207871066144,,286.81496934965253,,,205952.0,,,62812.0,,143850.0,,0.0,,400.0,,195829.0,,194122.0,,1707.0,,,3035962.0,,0.0,,0.0,,1704.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,ok,1,6528.0,timeout,0,,,True,,359.77294266837913,,120.09638583473861,,,60352.0,,,18041.0,,42505.0,,0.0,,400.0,,58114.0,,57710.0,,404.0,,,895438.0,,0.0,,0.0,,404.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,ok,1,26524.0,timeout,0,,,True,,388.6648979924491,,183.42823673598468,,,89949.0,,,28403.0,,61819.0,,0.0,,400.0,,86002.0,,85993.0,,9.0,,,1426112.0,,0.0,,0.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,ok,1,22068.0,timeout,0,,,True,,413.29850191548746,,97.51451370306313,,,603657.0,,,109411.0,,494438.0,,1328.0,,729.0,,556471.0,,465965.0,,90506.0,,,2157607.0,,0.0,,0.0,,90506.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rat195.tsp,ok,2.86149631254375,2323.0,3.0,ok,1,2323.0,timeout,0,,,True,,439.47998241384715,,1260.4318454265594,,,315708.0,,,111928.0,,205946.0,,6.0,,400.0,,300400.0,,300390.0,,10.0,,,5480655.0,,0.0,,0.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
si175.tsp,ok,1.865148700773716,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u159.tsp,ok,0.12093745544552803,42080.0,1.0,ok,1,42080.0,timeout,0,,,True,,2743.8951052894104,,331.96062949858606,,,190887.0,,,60228.0,,131295.0,,0.0,,400.0,,177281.0,,177251.0,,30.0,,,2803552.0,,0.0,,0.0,,30.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
xqf131.tsp,ok,0.36307481303811073,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
