instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P32:status,P32:successful_repeats,P32:result,gap0.005-0.015:status,gap0.005-0.015:successful_repeats,gap0.005-0.015:result,result_match,P32:matches_reference,gap0.005-0.015:matches_reference,P32:wall_vs_Concorde_relative_change,gap0.005-0.015:wall_vs_Concorde_relative_change,P32:wall_seconds,gap0.005-0.015:wall_seconds,relative_change:wall_seconds,P32:branches,gap0.005-0.015:branches,relative_change:branches,P32:nodes_expanded,gap0.005-0.015:nodes_expanded,P32:pruned_by_bound,gap0.005-0.015:pruned_by_bound,P32:pruned_infeasible,gap0.005-0.015:pruned_infeasible,P32:root_potential_iterations,gap0.005-0.015:root_potential_iterations,P32:search_node_potential_update_candidates,gap0.005-0.015:search_node_potential_update_candidates,P32:search_node_potential_updates_triggered,gap0.005-0.015:search_node_potential_updates_triggered,P32:search_node_potential_updates_skipped_total,gap0.005-0.015:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,P32:search_node_potential_iterations,gap0.005-0.015:search_node_potential_iterations,P32:search_node_potential_updates_skipped_budget_exhausted,gap0.005-0.015:search_node_potential_updates_skipped_budget_exhausted,P32:search_node_potential_updates_skipped_depth_interval,gap0.005-0.015:search_node_potential_updates_skipped_depth_interval,P32:search_node_potential_updates_skipped_gap_above_maximum,gap0.005-0.015:search_node_potential_updates_skipped_gap_above_maximum,P32:search_node_potential_updates_skipped_gap_below_minimum,gap0.005-0.015:search_node_potential_updates_skipped_gap_below_minimum,P32:search_node_potential_updates_skipped_invalid_state,gap0.005-0.015:search_node_potential_updates_skipped_invalid_state,P32:search_node_potential_updates_skipped_numerically_unsafe,gap0.005-0.015:search_node_potential_updates_skipped_numerically_unsafe,P32:search_node_potential_updates_skipped_strategy_none,gap0.005-0.015:search_node_potential_updates_skipped_strategy_none,P32:search_node_potential_updates_skipped_update_depth_zero,gap0.005-0.015:search_node_potential_updates_skipped_update_depth_zero,P32:search_node_potential_updates_skipped_zero_iteration_limit,gap0.005-0.015:search_node_potential_updates_skipped_zero_iteration_limit,P32:search_node_potential_updates_skipped_zero_violation,gap0.005-0.015:search_node_potential_updates_skipped_zero_violation
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,5.701447384056891,40.87265561712391,0.2606097925454378,1.628368241712451,5.248300287597758,454.0,72915.0,159.6057268722467,135.0,46954.0,328.0,46887.0,0.0,101.0,364.0,364.0,304.0,61739.0,295.0,14812.0,9.0,46927.0,5213.111111111111,5287.0,50601.0,0.0,0.0,0.0,0.0,9.0,5100.0,0.0,41827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,-0.40002944279820307,0.3302538651570388,0.017687518149614334,0.03921674005687237,1.2171985761454875,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,ok,1,6942.0,True,True,True,112.01531218836858,3600.341277458571,18.070503670722246,575.8339247461408,30.86595876013708,12407.0,125276245.0,10096.222938663657,3833.0,90277135.0,8620.0,73731646.0,0.0,19.0,400.0,800.0,11445.0,90281694.0,11321.0,4614.0,124.0,90277080.0,728039.9677419355,179449.0,19242.0,0.0,0.0,0.0,0.0,123.0,1069.0,0.0,90276005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,207.6456273205473,241.43757721993603,70.11544584855437,81.47124402038753,0.16195858179895306,51113.0,5049655.0,97.79394674544636,17260.0,3810867.0,34040.0,2847583.0,0.0,9982.0,400.0,800.0,47121.0,3810961.0,47117.0,1679.0,4.0,3809282.0,952319.5,768553.0,51995.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,3809243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,-0.16739789131891636,1.3209588649064807,0.015113769099116325,0.04213109239935875,1.7875966691738117,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,-0.10659820555259258,3.2873645860462046,0.007610063999891281,0.03652009554207325,3.7989209476549712,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,0.05294187035394504,2.617690262957801,0.01428210735321045,0.049070363864302635,2.435792957631858,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,2.421143077531925,1.8279873491252365,0.2632349580526352,0.2175954394042492,-0.1733793983368278,1203.0,14009.0,10.645054031587698,405.0,9977.0,800.0,8244.0,0.0,72.0,334.0,334.0,1124.0,10761.0,1117.0,994.0,7.0,9767.0,1394.2857142857142,17868.0,11798.0,0.0,0.0,0.0,0.0,7.0,404.0,0.0,9363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,15.163015358017685,14.062108700852436,3.2561134677380323,3.03433077968657,-0.06811270253598711,5119.0,569989.0,110.34772416487596,1765.0,395016.0,3384.0,329416.0,0.0,92.0,319.0,319.0,4732.0,395045.0,4731.0,341.0,1.0,394704.0,394703.0,78352.0,10472.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,394688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.17955172171916423,0.3013136519454953,0.03686647303402424,0.040672099217772484,0.10322729218593851,18.0,44.0,1.4444444444444446,7.0,36.0,11.0,19.0,1.0,14.0,100.0,100.0,13.0,35.0,13.0,0.0,0.0,35.0,,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,1134.1473085981813,397.1124719364229,105.61777054145932,37.04166973941028,-0.6492856311062739,406666.0,3100760.0,6.62483217185602,74929.0,2238301.0,331874.0,1836520.0,0.0,18.0,320.0,649.0,384981.0,2344459.0,323504.0,107629.0,61477.0,2236830.0,35.384826845812256,1648233.0,452538.0,0.0,0.0,0.0,0.0,61476.0,45028.0,0.0,2191800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,ok,1,22141.0,True,True,True,142.9339148509698,267.76558767691233,26.3919495921582,49.281281964853406,0.8672846351410235,29185.0,11752425.0,401.6871680657872,9814.0,8535273.0,19473.0,6764400.0,0.0,7991.0,372.0,745.0,27449.0,8535693.0,27443.0,2316.0,6.0,8533377.0,1422228.5,459387.0,65389.0,0.0,0.0,0.0,0.0,6.0,230.0,0.0,8533147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,143.19338205892296,49.47820980611799,17.192988101392984,6.018800919875503,-0.6499270002177309,22282.0,1102790.0,48.4924154025671,6636.0,784352.0,15700.0,641582.0,0.0,11.0,301.0,618.0,20676.0,785228.0,20664.0,1623.0,12.0,783605.0,65299.416666666664,306097.0,30985.0,0.0,0.0,0.0,0.0,12.0,352.0,0.0,783249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,107.28839825732489,57.40438740488428,15.256532818078995,8.228475695475936,-0.46065886701825265,16514.0,877937.0,52.16319486496306,5333.0,601643.0,11243.0,519210.0,0.0,473.0,378.0,778.0,15624.0,606629.0,15331.0,6000.0,293.0,600629.0,2048.928327645051,248604.0,72601.0,0.0,0.0,0.0,0.0,292.0,1965.0,0.0,598657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,ok,1,22068.0,ok,1,22068.0,True,True,True,413.29850191548746,668.9047478449282,97.51451370306313,157.67721923068166,0.6169615500603034,603657.0,36491677.0,59.45101274399204,109411.0,25615338.0,494438.0,21294295.0,1328.0,12762.0,729.0,729.0,556471.0,25660603.0,465965.0,46522.0,90506.0,25614081.0,282.00975625925355,2157607.0,183636.0,0.0,0.0,0.0,0.0,90506.0,22448.0,0.0,25591632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,2.04037565759554,1.6019169745786646,0.24557560123503208,0.21016065031290054,-0.14421200943426415,81.0,314.0,2.876543209876543,26.0,199.0,55.0,189.0,0.0,2.0,333.0,333.0,51.0,198.0,51.0,7.0,0.0,191.0,,779.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,9.747438428342111,2.2887342170243885,4.710256366059184,1.441346362233162,-0.6939983197901692,3749.0,54704.0,13.591624433182181,1387.0,40518.0,2374.0,31238.0,0.0,6.0,341.0,341.0,3497.0,40654.0,3497.0,470.0,0.0,40184.0,,59072.0,12178.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,40112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,ok,1,108159.0,True,True,True,3778.690218042191,4318.379501830954,813.1661650892347,929.2754332888871,0.14278664458070622,2709624.0,37728706.0,12.9239636200447,681902.0,23496078.0,2032234.0,24455532.0,103.0,16520.0,361.0,361.0,2519825.0,28761274.0,2286985.0,5484797.0,232840.0,23276477.0,98.9676902594056,24908798.0,29956999.0,0.0,0.0,0.0,0.0,232840.0,2571585.0,0.0,20704891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.6720143141592231,-0.765924701286514,0.38069281354546547,0.27169107645750046,-0.28632465129249707,412.0,19062.0,45.26699029126213,139.0,14654.0,277.0,10460.0,0.0,4.0,400.0,400.0,345.0,14655.0,345.0,30.0,0.0,14625.0,,5741.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,6.478038915323585,4.730364739321665,0.5869638957083225,0.4497859999537468,-0.23370755298166235,507.0,51854.0,101.27613412228797,161.0,37442.0,347.0,29796.0,0.0,0.0,400.0,400.0,376.0,37457.0,364.0,60.0,12.0,37397.0,3115.4166666666665,6292.0,1548.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,37374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,5.13420428687289,68.93728726029923,0.4380298648029566,4.994065904989839,10.40119956714908,977.0,279955.0,285.5455475946776,329.0,174869.0,657.0,170304.0,0.0,1136.0,361.0,734.0,857.0,209212.0,855.0,35313.0,2.0,173899.0,86948.5,15183.0,187473.0,0.0,0.0,0.0,0.0,2.0,18200.0,0.0,155698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,-0.321571462091077,0.23012585394368723,0.02297510951757431,0.041658442467451096,0.8131988635608189,5.0,8.0,0.6000000000000001,3.0,4.0,3.0,2.0,3.0,6.0,100.0,100.0,3.0,3.0,3.0,0.0,0.0,3.0,,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u159.tsp,ok,0.12093745544552803,42080.0,1.0,ok,1,42080.0,ok,1,42080.0,True,True,True,2743.8951052894104,1378.0676774642702,331.96062949858606,166.780935799703,-0.49758820480724086,190887.0,7730155.0,39.49597405795051,60228.0,5890307.0,131295.0,4345143.0,0.0,0.0,400.0,800.0,177281.0,5890333.0,177251.0,299.0,30.0,5890034.0,196333.46666666667,2803552.0,9162.0,0.0,0.0,0.0,0.0,30.0,37.0,0.0,5889991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,-0.3782357254854408,-0.1797860612676827,0.019856292754411697,0.026193862780928612,0.31917186681833276,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-0.7553570818402962,-0.49842667147357633,0.011135544627904892,0.022830385714769363,1.050226232990708,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch130.tsp,ok,0.18499169498682022,6110.0,1.0,ok,1,6110.0,timeout,0,,,True,,1549.4207871066144,,286.81496934965253,,,205952.0,,,62812.0,,143850.0,,0.0,,400.0,,195829.0,,194122.0,,1707.0,,,3035962.0,,0.0,,0.0,,1704.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,ok,1,6528.0,timeout,0,,,True,,359.77294266837913,,120.09638583473861,,,60352.0,,,18041.0,,42505.0,,0.0,,400.0,,58114.0,,57710.0,,404.0,,,895438.0,,0.0,,0.0,,404.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,ok,1,26524.0,timeout,0,,,True,,388.6648979924491,,183.42823673598468,,,89949.0,,,28403.0,,61819.0,,0.0,,400.0,,86002.0,,85993.0,,9.0,,,1426112.0,,0.0,,0.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,ok,1,58537.0,timeout,0,,,True,,1190.2384268469175,,297.6144673358649,,,175447.0,,,75900.0,,107786.0,,30.0,,400.0,,152770.0,,152750.0,,20.0,,,3157180.0,,0.0,,0.0,,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rat195.tsp,ok,2.86149631254375,2323.0,3.0,ok,1,2323.0,timeout,0,,,True,,439.47998241384715,,1260.4318454265594,,,315708.0,,,111928.0,,205946.0,,6.0,,400.0,,300400.0,,300390.0,,10.0,,,5480655.0,,0.0,,0.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
si175.tsp,ok,1.865148700773716,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xqf131.tsp,ok,0.36307481303811073,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
