instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P33>1%128:status,P33>1%128:successful_repeats,P33>1%128:result,P33>2%:status,P33>2%:successful_repeats,P33>2%:result,result_match,P33>1%128:matches_reference,P33>2%:matches_reference,P33>1%128:wall_vs_Concorde_relative_change,P33>2%:wall_vs_Concorde_relative_change,P33>1%128:wall_seconds,P33>2%:wall_seconds,relative_change:wall_seconds,P33>1%128:branches,P33>2%:branches,relative_change:branches,P33>1%128:nodes_expanded,P33>2%:nodes_expanded,P33>1%128:pruned_by_bound,P33>2%:pruned_by_bound,P33>1%128:pruned_infeasible,P33>2%:pruned_infeasible,P33>1%128:root_potential_iterations,P33>2%:root_potential_iterations,P33>1%128:search_node_potential_update_candidates,P33>2%:search_node_potential_update_candidates,P33>1%128:search_node_potential_updates_triggered,P33>2%:search_node_potential_updates_triggered,P33>1%128:search_node_potential_updates_skipped_total,P33>2%:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,P33>1%128:search_node_potential_iterations,P33>2%:search_node_potential_iterations,P33>1%128:search_node_potential_updates_skipped_budget_exhausted,P33>2%:search_node_potential_updates_skipped_budget_exhausted,P33>1%128:search_node_potential_updates_skipped_depth_interval,P33>2%:search_node_potential_updates_skipped_depth_interval,P33>1%128:search_node_potential_updates_skipped_gap_above_maximum,P33>2%:search_node_potential_updates_skipped_gap_above_maximum,P33>1%128:search_node_potential_updates_skipped_gap_below_minimum,P33>2%:search_node_potential_updates_skipped_gap_below_minimum,P33>1%128:search_node_potential_updates_skipped_invalid_state,P33>2%:search_node_potential_updates_skipped_invalid_state,P33>1%128:search_node_potential_updates_skipped_numerically_unsafe,P33>2%:search_node_potential_updates_skipped_numerically_unsafe,P33>1%128:search_node_potential_updates_skipped_strategy_none,P33>2%:search_node_potential_updates_skipped_strategy_none,P33>1%128:search_node_potential_updates_skipped_update_depth_zero,P33>2%:search_node_potential_updates_skipped_update_depth_zero,P33>1%128:search_node_potential_updates_skipped_zero_iteration_limit,P33>2%:search_node_potential_updates_skipped_zero_iteration_limit,P33>1%128:search_node_potential_updates_skipped_zero_violation,P33>2%:search_node_potential_updates_skipped_zero_violation
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,24.14541677042347,16.210431873055413,0.977869626134634,0.6692893076688051,-0.3155638647716248,227954.0,130438.0,-0.4277880625038385,178971.0,105325.0,133330.0,72413.0,8.0,556.0,364.0,464.0,178970.0,105323.0,8.0,4.0,178962.0,105319.0,-0.4115007655256423,1024.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,178962.0,105318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,0.28457367965477376,-0.6132350432480587,0.03787005878984928,0.011402079835534096,-0.6989157080846593,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,1048.0075494268422,999.5374962774162,352.51940321549773,336.2310226224363,-0.04620562852565657,43396893.0,23999443.0,-0.4469778516171653,30341673.0,16170127.0,25649214.0,14229142.0,162015.0,70.0,800.0,800.0,30341671.0,16170125.0,26.0,4.0,30341645.0,16170121.0,-0.4670651179262034,3328.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,30341643.0,16170121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,1.0750935583446881,1.1923033786898865,0.03766803443431854,0.03979567997157574,0.05648411363133787,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,2.9626028868338308,2.4052389327431,0.03375375084578991,0.02900608256459236,-0.14065602080456552,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,2.2708831042173303,1.0593954863961987,0.044366270303726196,0.027933647856116295,-0.3703854828254466,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,2.0539191392896674,12.949927114740108,0.2349794376641512,1.0733571778982878,3.5678770388088337,55441.0,484831.0,7.7449901697299826,42328.0,358789.0,31686.0,282944.0,319.0,1211.0,334.0,334.0,42342.0,358788.0,92.0,3.0,42250.0,358785.0,7.491952662721893,10260.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,42250.0,358783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,20.71254245199561,44.388352324084494,4.374091116711497,9.143691446632147,1.0904208903417865,1213194.0,2490722.0,1.053028617022504,836120.0,1672187.0,702475.0,1488093.0,1305.0,6435.0,684.0,684.0,836118.0,1672185.0,24.0,0.0,836094.0,1672185.0,0.9999964118867017,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836092.0,1672184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.15997206388119567,0.2167195847413581,0.03625451773405075,0.03802814148366451,0.04892145477218546,44.0,44.0,0.0,36.0,36.0,19.0,19.0,14.0,14.0,100.0,100.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,286.9453106914396,354.44432329239015,34.33333922736347,42.38162621483207,0.23441608560620764,9306571.0,11764483.0,0.2641050070965987,6860780.0,8463763.0,5391513.0,6847237.0,4619.0,3520.0,618.0,618.0,6860789.0,8463761.0,210.0,8.0,6860579.0,8463753.0,0.23367911075727,25819.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,6860571.0,8463753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,68.92594441196692,74.54855473763455,9.851724496111274,10.643882662057877,0.08040807132388728,2338818.0,2644580.0,0.13073355857531443,1591102.0,1747525.0,1389542.0,1574155.0,3.0,127.0,378.0,378.0,1591103.0,1747524.0,47.0,5.0,1591056.0,1747519.0,0.09833909051598444,5850.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1591048.0,1747506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,1.261002695540117,1.3450398351382584,0.18262450397014618,0.18941230699419975,0.03716808465726573,344.0,348.0,0.011627906976744207,225.0,225.0,205.0,212.0,2.0,3.0,333.0,333.0,224.0,224.0,1.0,0.0,223.0,224.0,0.004484304932735439,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,2.2891992665050704,7.212480280245362,1.4415501784533262,3.599265795201063,1.496802295888723,163593.0,660814.0,3.039378213004224,120312.0,487141.0,94276.0,383782.0,40.0,84.0,341.0,341.0,120312.0,487140.0,40.0,0.0,120272.0,487140.0,3.0503192763070377,5038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120272.0,487140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.13932855352728002,-0.5732063042467561,0.9989808965474367,0.49537921883165836,-0.5041154234843417,146658.0,91741.0,-0.37445621786741945,116317.0,67911.0,82260.0,52854.0,350.0,346.0,800.0,400.0,116315.0,67910.0,28.0,0.0,116287.0,67910.0,-0.4160138278569402,3584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116284.0,67907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,4.217129160996665,423.8832461744573,0.4095012731850147,33.349803099408746,80.44004740210207,39166.0,9139590.0,232.35520604606035,28396.0,6577529.0,22199.0,5298064.0,6.0,793.0,400.0,400.0,28395.0,6577528.0,15.0,6.0,28380.0,6577522.0,230.7661028893587,1920.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,28376.0,6577522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,9.986711525617869,273.2896715361102,0.7845365982502699,19.58641449175775,23.965584187456372,218797.0,8618315.0,38.389548302764666,144557.0,5632636.0,130693.0,5132934.0,143.0,44703.0,734.0,734.0,144555.0,5632634.0,18.0,2.0,144537.0,5632632.0,37.97017372714253,2304.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,144536.0,5632632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,0.3754251224091829,-0.38165077243931844,0.0465790294110775,0.020940512418746948,-0.5504304687429394,8.0,8.0,0.0,4.0,4.0,2.0,2.0,6.0,6.0,100.0,100.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,0.43340484610580843,0.3117233644960111,0.04577636159956455,0.04189041443169117,-0.08488982156044367,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-0.6946376699801469,-0.35797687486355245,0.013899343088269234,0.02922331541776657,1.1024961562701812,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch130.tsp,ok,0.18499169498682022,6110.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,timeout,0,,,True,,1029.0385945108185,,164.69729492999613,,,34486595.0,,,24700244.0,,19842751.0,,0.0,,400.0,,24700243.0,,17.0,,24700226.0,,,2096.0,,0.0,,0.0,,0.0,,24700220.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,timeout,0,,,True,,1953.0210420349229,,181.8084265254438,,,42366206.0,,,31290492.0,,24820493.0,,627.0,,320.0,,31290527.0,,615.0,,31289912.0,,,75437.0,,0.0,,0.0,,0.0,,31289905.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,timeout,0,,,True,,3956.8555374264574,,725.7186323665082,,,196710268.0,,,140892772.0,,113725328.0,,319748.0,,745.0,,140892771.0,,114.0,,140892657.0,,,14527.0,,0.0,,0.0,,0.0,,140892657.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,ok,1,58537.0,timeout,0,,,True,,912.8429005573124,,228.31102653220296,,,16069272.0,,,11724065.0,,9196687.0,,518247.0,,400.0,,11724064.0,,129.0,,11723935.0,,,16512.0,,0.0,,0.0,,0.0,,11723935.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,timeout,0,,,True,,2193.052931042324,,472.03064405173063,,,100530075.0,,,70855967.0,,60693725.0,,106467.0,,361.0,,70858393.0,,33739.0,,70824654.0,,,4069655.0,,0.0,,0.0,,0.0,,70824650.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rat195.tsp,ok,2.86149631254375,2323.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
si175.tsp,ok,1.865148700773716,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u159.tsp,ok,0.12093745544552803,42080.0,1.0,timeout,0,,ok,1,42080.0,,,True,,7124.827376614412,,861.7794308718294,,,38741116.0,,,28704690.0,,21793674.0,,102.0,,800.0,,28704688.0,,15.0,,28704673.0,,,480.0,,0.0,,0.0,,0.0,,28704664.0,,0.0,,0.0,,0.0,,0.0,,0.0,,9.0
xqf131.tsp,ok,0.36307481303811073,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
