instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P33>1%64:status,P33>1%64:successful_repeats,P33>1%64:result,P33>5%64:status,P33>5%64:successful_repeats,P33>5%64:result,result_match,P33>1%64:matches_reference,P33>5%64:matches_reference,P33>1%64:wall_vs_Concorde_relative_change,P33>5%64:wall_vs_Concorde_relative_change,P33>1%64:wall_seconds,P33>5%64:wall_seconds,relative_change:wall_seconds,P33>1%64:branches,P33>5%64:branches,relative_change:branches,P33>1%64:nodes_expanded,P33>5%64:nodes_expanded,P33>1%64:pruned_by_bound,P33>5%64:pruned_by_bound,P33>1%64:pruned_infeasible,P33>5%64:pruned_infeasible,P33>1%64:root_potential_iterations,P33>5%64:root_potential_iterations,P33>1%64:search_node_potential_update_candidates,P33>5%64:search_node_potential_update_candidates,P33>1%64:search_node_potential_updates_triggered,P33>5%64:search_node_potential_updates_triggered,P33>1%64:search_node_potential_updates_skipped_total,P33>5%64:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,P33>1%64:search_node_potential_iterations,P33>5%64:search_node_potential_iterations,P33>1%64:search_node_potential_updates_skipped_budget_exhausted,P33>5%64:search_node_potential_updates_skipped_budget_exhausted,P33>1%64:search_node_potential_updates_skipped_depth_interval,P33>5%64:search_node_potential_updates_skipped_depth_interval,P33>1%64:search_node_potential_updates_skipped_gap_above_maximum,P33>5%64:search_node_potential_updates_skipped_gap_above_maximum,P33>1%64:search_node_potential_updates_skipped_gap_below_minimum,P33>5%64:search_node_potential_updates_skipped_gap_below_minimum,P33>1%64:search_node_potential_updates_skipped_invalid_state,P33>5%64:search_node_potential_updates_skipped_invalid_state,P33>1%64:search_node_potential_updates_skipped_numerically_unsafe,P33>5%64:search_node_potential_updates_skipped_numerically_unsafe,P33>1%64:search_node_potential_updates_skipped_strategy_none,P33>5%64:search_node_potential_updates_skipped_strategy_none,P33>1%64:search_node_potential_updates_skipped_update_depth_zero,P33>5%64:search_node_potential_updates_skipped_update_depth_zero,P33>1%64:search_node_potential_updates_skipped_zero_iteration_limit,P33>5%64:search_node_potential_updates_skipped_zero_iteration_limit,P33>1%64:search_node_potential_updates_skipped_zero_violation,P33>5%64:search_node_potential_updates_skipped_zero_violation
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,23.78462290886036,14.652424791105764,0.9638388641178608,0.6087006200104952,-0.3684622578820793,227840.0,132106.0,-0.4201808286516854,178866.0,105325.0,133280.0,74055.0,8.0,751.0,364.0,464.0,178865.0,105323.0,10.0,0.0,178855.0,105323.0,-0.4111263313857594,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178855.0,105322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,0.25939029398570823,-0.1665485585033455,0.03712763637304306,0.024570684880018234,-0.3382103661773078,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,130.5063751137422,982.0297689863247,44.19276953674853,330.347543919459,6.475149156351431,4266580.0,23991715.0,4.623172423814859,3168334.0,16170127.0,2415153.0,14222938.0,89132.0,70.0,800.0,800.0,3168332.0,16170125.0,35.0,0.0,3168297.0,16170125.0,4.103727649270255,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168293.0,16170125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,1.3677364467766377,0.4549272522367449,0.042980220168828964,0.02641049586236477,-0.3855197633091988,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,3.8908888420935703,3.362316910581799,0.041660960763692856,0.0371585451066494,-0.10807277543554084,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,1.8926120268015394,1.9613547924718064,0.039235400035977364,0.040167827159166336,0.02376494498167392,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,2.125100692918336,2.749292280930991,0.24045640043914318,0.2884839288890362,0.19973487236014842,76397.0,125818.0,0.6468971294684347,56922.0,90001.0,43131.0,74191.0,716.0,367.0,334.0,334.0,56924.0,90000.0,46.0,0.0,56878.0,90000.0,0.5823341186398958,2848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56876.0,89999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,27.60842598792194,39.89936748616135,5.763298436999321,8.239364892244339,0.4296266248072673,1531203.0,2490722.0,0.626643887191966,1039547.0,1672187.0,902908.0,1488093.0,2080.0,6435.0,684.0,684.0,1039545.0,1672185.0,38.0,0.0,1039507.0,1672185.0,0.6086327460998338,2432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039506.0,1672184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.34046212118909547,-0.3338683246690005,0.0418956708163023,0.020819710567593575,-0.5030581880671957,44.0,44.0,0.0,36.0,36.0,19.0,19.0,14.0,14.0,100.0,100.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,1459.6587335897877,8924.212912391471,135.9044044725597,830.4306254126132,5.110402592436101,35118404.0,192614325.0,4.484711805240352,25742905.0,146674028.0,20583560.0,115357483.0,1070.0,7007.0,649.0,649.0,25742928.0,146674026.0,327.0,0.0,25742601.0,146674026.0,4.697715860180562,20026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25742596.0,146674025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,244.3102711105745,346.4445728153901,29.24972361512482,41.427770962938666,0.41634743316058764,7879434.0,11756617.0,0.49206364315000295,5805899.0,8463763.0,4553987.0,6839324.0,1495.0,3514.0,618.0,618.0,5805900.0,8463761.0,160.0,0.0,5805740.0,8463761.0,0.45782639250121426,10126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5805739.0,8463761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,913.6068648180863,3400.363373745387,128.85710633173585,479.2111876513809,2.7189348829367384,33956286.0,129214031.0,2.805305179724308,23596894.0,90688415.0,20206889.0,77948748.0,765.0,1132.0,778.0,778.0,23596912.0,90688413.0,468.0,0.0,23596444.0,90688413.0,2.8433084663095847,29393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23596435.0,90688403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,1.0515132523631263,1.287926180725969,0.16570373438298702,0.18479915335774422,0.1152383140057811,400.0,348.0,-0.13,260.0,225.0,237.0,212.0,2.0,3.0,333.0,333.0,259.0,224.0,1.0,0.0,258.0,224.0,-0.13178294573643412,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,1.759800088096028,7.263174298903154,1.209531556814909,3.621483352035284,1.9941206011787163,142542.0,660814.0,3.6359248502195847,106259.0,487141.0,82460.0,383782.0,4.0,84.0,341.0,341.0,106258.0,487140.0,35.0,0.0,106223.0,487140.0,3.586012445515566,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106222.0,487140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.7200874178743142,-0.5772587492070436,0.32489438727498055,0.4906755480915308,0.5102616952143226,41977.0,91741.0,1.1855063487147723,32633.0,67911.0,23491.0,52854.0,62.0,346.0,400.0,400.0,32632.0,67910.0,7.0,0.0,32625.0,67910.0,1.0815325670498086,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32623.0,67907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,49.36218511556172,26.118401100296765,3.9530129097402096,2.128569072112441,-0.4615324764390082,900262.0,525879.0,-0.41586004962999656,665615.0,350903.0,516207.0,302332.0,59.0,0.0,400.0,400.0,665614.0,350902.0,20.0,0.0,665594.0,350902.0,-0.4727987331616571,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665594.0,350895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,23.8818932149606,274.0745982002233,1.7767605725675821,19.64246435649693,10.05521174871174,610690.0,8607708.0,13.09505313661596,440991.0,5632636.0,352940.0,5120096.0,2787.0,46294.0,734.0,734.0,440990.0,5632634.0,23.0,0.0,440967.0,5632634.0,11.773368528710765,1453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440965.0,5632634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,0.6925546417806403,0.10084453013475314,0.05731867998838425,0.037280306220054626,-0.3495958694860112,8.0,8.0,0.0,4.0,4.0,2.0,2.0,6.0,6.0,100.0,100.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,1.0104107922053238,0.1511130615124745,0.0642032790929079,0.03676125966012478,-0.42742395436021363,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-0.06909890291563481,-0.36408772009872714,0.04237233102321625,0.028945164754986763,-0.3168852395888392,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch130.tsp,ok,0.18499169498682022,6110.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,timeout,0,,,True,,987.1021503823114,,157.99189675971866,,,33008334.0,,,23632700.0,,19002912.0,,0.0,,400.0,,23632699.0,,12.0,,23632687.0,,,742.0,,0.0,,0.0,,0.0,,23632687.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,timeout,0,,,True,,4351.319731566049,,798.0482090227306,,,216802450.0,,,153781774.0,,125923739.0,,257746.0,,745.0,,153781772.0,,119.0,,153781653.0,,,7616.0,,0.0,,0.0,,0.0,,153781653.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,ok,1,58537.0,timeout,0,,,True,,1138.76406090036,,284.7543079778552,,,18417049.0,,,13631139.0,,10568006.0,,507402.0,,400.0,,13631138.0,,159.0,,13630979.0,,,10176.0,,0.0,,0.0,,0.0,,13630979.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,timeout,0,,,True,,2683.959093857029,,577.644664991647,,,128030061.0,,,90290470.0,,77192095.0,,188093.0,,361.0,,90294867.0,,59444.0,,90235423.0,,,3610451.0,,0.0,,0.0,,0.0,,90235419.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rat195.tsp,ok,2.86149631254375,2323.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
si175.tsp,ok,1.865148700773716,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u159.tsp,ok,0.12093745544552803,42080.0,1.0,ok,1,42080.0,timeout,0,,,True,,3387.738163768427,,409.8253706973046,,,20109135.0,,,15271282.0,,11503330.0,,26.0,,800.0,,15271280.0,,41.0,,15271239.0,,,2624.0,,0.0,,0.0,,0.0,,15271238.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,
xqf131.tsp,ok,0.36307481303811073,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
