run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-compact-e8af799f89f1,GAPMST-P32-LKH-compact,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.060373300686478615,10628.0,10602.983665769503,10628.0,10628.0,10628.0,0.0,10,4,7,1,1,1080,1037,48,14,75,0.00020124,1,1128,89,1.9445e-05,0.006899637,0,0,0,0,0,0,0.0,0.0,64,0.006358112,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0.0008958129999999999,0.000102927,0,0,0,4.6914999999999994e-05
GAPMST-P32-LKH-compact-e8af799f89f1,GAPMST-P32-LKH-compact,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.026550492271780968,1610.0,1607.9799999981672,1610.0,1610.0,1610.0,0.0,3,1,2,1,1,377,370,29,24,10,0.000126047,1,406,34,1.2869e-05,0.001443773,0,0,0,0,0,0,0.0,0.0,64,0.002298135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1355e-05,0.0,0,0,0,7.153e-06
GAPMST-P32-LKH-compact-e8af799f89f1,GAPMST-P32-LKH-compact,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.055230893194675446,2020.0,2013.3002809125421,2020.0,2020.0,2020.0,0.0,6,2,4,3,1,377,358,29,17,26,0.000148629,1,406,43,1.3544e-05,0.001357374,0,0,0,0,0,0,0.0,0.0,64,0.002427955,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.00021523900000000002,2.59e-05,0,0,0,1.5913999999999997e-05
GAPMST-P32-LKH-compact-e8af799f89f1,GAPMST-P32-LKH-compact,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.057062799111008644,7542.0,7541.999999973971,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.008875852,0,0,0,0,0,0,0.0,0.0,1,0.000213308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-compact-e8af799f89f1,GAPMST-P32-LKH-compact,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,ok,545.539178494364,118282.0,117430.62999807068,118282.0,118282.0,118282.0,0.0,716226,232121,486283,1204,1,7874,6991,127,6,1004,0.001491526,1,8001,1010,0.000116114,0.331576506,12,0,0,0,0,0,0.0,0.0,64,0.032890371,0,1,657259,657259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10896627,509.0744620090172,28.025582893000177,0,0,0,3.7743038830000444
GAPMST-P32-LKH-compact-e8af799f89f1,GAPMST-P32-LKH-compact,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.07380033284425735,25395.0,25354.239999786165,25395.0,25395.0,25395.0,0.0,9,3,6,2,1,1595,1539,58,23,87,0.00032446,1,1653,110,3.2234e-05,0.014204881,0,0,0,0,0,0,0.0,0.0,64,0.009085143,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.000640574,9.1589e-05,0,0,0,6.576700000000001e-05
GAPMST-P32-LKH-compact-e8af799f89f1,GAPMST-P32-LKH-compact,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.3050310295075178,1950.0,1949.6660590678675,1950.0,1950.0,1950.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.055649373,0,0,0,0,0,0,0.0,0.0,64,0.056070933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-compact-e8af799f89f1,GAPMST-P32-LKH-compact,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.021463023498654366,3323.0,3322.999999998899,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,7.006e-05,0,0,0,0,0,0,0.0,0.0,1,8.948e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-compact-e8af799f89f1,GAPMST-P32-LKH-compact,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,13.045190047472715,6110.0,6074.619999904337,6110.0,6110.0,6110.0,0.0,18038,5557,12539,7,1,8255,7816,130,14,555,0.000991734,1,8385,569,7.72e-05,0.111450797,0,0,0,0,0,0,0.0,0.0,64,0.029867398,0,1,16836,16836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270441,12.049419298999954,0.5540176149999994,0,0,0,0.10489955099999981
GAPMST-P32-LKH-compact-e8af799f89f1,GAPMST-P32-LKH-compact,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,12.760319983586669,6528.0,6486.5499998695095,6528.0,6528.0,6528.0,0.0,13209,4073,9174,11,1,11025,10518,150,4,653,0.001231652,1,11175,657,8.1115e-05,0.141594731,0,0,0,0,0,0,0.0,0.0,64,0.040963977,0,1,12630,12630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201737,11.784809021999932,0.4627264970000007,0,0,0,0.07880055099999958
