instance,strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound,concorde_optimum
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,1,polyak,1,37861,37861,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,2,polyak,2,33709.368421052641,37861,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,3,polyak,3,36146.463988919684,37861,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,4,polyak,4,36455.012354972117,37861,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,5,polyak,5,37763.118320429974,37861,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,6,polyak,6,37430.727251526063,37861,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,7,polyak,7,38349.016437432656,38349.016437432656,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,8,polyak,8,37318.306987420103,38349.016437432656,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,9,polyak,9,37698.264108974152,38349.016437432656,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,10,polyak,10,38428.508419097838,38428.508419097838,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,11,polyak,11,38130.238063650577,38428.508419097838,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,12,polyak,12,39118.660120364999,39118.660120364999,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,13,polyak,13,38068.456453278042,39118.660120364999,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,14,polyak,14,38141.04539335335,39118.660120364999,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,15,polyak,15,37425.463885562422,39118.660120364999,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,16,polyak,16,38283.780127308739,39118.660120364999,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,17,polyak,17,38897.493978191807,39118.660120364999,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,18,polyak,18,38935.745015697896,39118.660120364999,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,19,polyak,19,38693.584161526531,39118.660120364999,42080
/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,polyak,20,polyak,20,37803.888254510042,39118.660120364999,42080
