instance,strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound,concorde_optimum
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,1,polyak,1,49827,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,2,polyak,2,27975.857142857156,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,3,polyak,3,40588.421686746995,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,4,polyak,4,37350.541049913954,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,5,polyak,5,40361.189268578768,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,6,polyak,6,40051.325707279204,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,7,polyak,7,41093.463025227335,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,8,polyak,8,44307.536143629753,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,9,polyak,9,44536.277195038158,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,10,polyak,10,46392.041496962236,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,11,polyak,11,46409.873661859732,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,12,polyak,12,47766.182643014938,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,13,polyak,13,48473.159851445555,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,14,polyak,14,48444.75926005574,49827,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,15,polyak,15,51845.834519876196,51845.834519876196,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,16,polyak,16,53197.063047985372,53197.063047985372,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,17,polyak,17,53137.144977811586,53197.063047985372,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,18,polyak,18,53517.0929384544,53517.0929384544,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,19,polyak,19,54034.054612615182,54034.054612615182,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,20,polyak,20,53339.207550836232,54034.054612615182,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,21,polyak,21,54038.768713859565,54038.768713859565,58537
/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,polyak,22,polyak,22,53443.435892932939,54038.768713859565,58537
